Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
31,1,849,2,0.050576800000000005,3,10,4,0.048839999999999995,0.0581395,40,40,7,3,2,161,9,9,33,44,150,0.00970874,0.0185449,13,8,1,102,0.0185449,13,2,2,6,7,1,688,819,8,21,8,11,106,0,102,9,138,300,0,134,19,688,819,8,21,8,11,106,0,102,9,138,300,0,134,19,0,2,258,1,18,0,0,0,0,26,0,1,0,1,5,1,0,9,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,2,1,0,0,0,2,1
40,1,250,2,0.0675182,1,2,1,0.0521327,0.0621118,11,10,3,2,2,40,1,3,4,11,37,0.153846,0.170103,33,33,4,22,0.170103,33,0,0,0,0,0,161,211,4,0,4,0,26,0,25,0,26,65,0,25,0,161,211,4,0,4,0,26,0,25,0,26,65,0,25,0,0,1,61,0,6,0,0,0,0,8,0,1,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
36,1,146,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,22,1,5,5,7,24,0.22222199999999998,0.209524,22,22,4,14,0.209524,22,0,0,0,0,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,0,1,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
29,1,370,2,0.133222,1,8,2,0.0877193,0.11673199999999999,30,30,7,4,3,69,3,6,35,12,30,0.916667,0.13758399999999998,41,41,11,1,0.13758399999999998,41,0,0,0,0,0,257,342,1,0,1,0,18,0,11,0,18,181,0,11,0,257,342,1,0,1,0,18,0,11,0,18,181,0,11,0,0,1,41,0,15,0,0,0,0,14,0,1,0,1,2,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,1,1266,2,0.368494,9,80,23,0.325183,0.34765999999999997,399,364,2,4,4,210,7,2,6,55,119,0.0172414,0.028515199999999997,29,5,1,57,0.0269517,29,3,4,0,0,2,988,1161,13,21,5,10,64,0,57,10,167,649,0,156,19,1047,1227,17,21,9,10,71,0,63,10,174,674,0,162,19,0,5,327,3,58,0,1,0,0,144,0,2,0,4,8,6,0,50,151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,19,3,2,0,0,0,4,1
21,1,72,2,0.62963,2,6,2,0.5,0.590909,26,26,4,2,2,11,2,1,2,0,7,0.0,0.0,0,0,0,8,0.0,0,2,2,0,0,1,44,52,1,0,1,0,7,0,7,0,7,20,0,7,0,44,52,1,0,1,0,7,0,7,0,7,20,0,7,0,0,0,35,0,1,0,0,0,0,17,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,1,470,2,0.101971,1,6,2,0.0619266,0.0716253,27,26,9,4,3,68,3,2,4,11,47,0.08571430000000001,0.0512048,17,16,3,32,0.04473680000000001,17,3,3,0,0,1,315,381,14,21,6,10,36,0,34,11,142,145,0,136,20,363,436,14,21,6,10,42,0,40,11,148,166,0,142,20,0,1,119,5,16,0,0,0,0,14,0,2,0,0,4,0,0,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,3,0,0,0,0,0,0
31,1,261,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,37,4,4,3,40,76,0.027027,0.0306748,5,5,1,36,0.026455000000000003,5,3,4,0,0,2,158,199,10,21,2,10,36,0,36,10,140,41,0,136,19,184,231,10,21,2,10,42,0,42,10,146,47,0,142,19,0,0,108,0,6,0,0,0,0,0,0,2,0,0,5,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,1,1
30,1,353,2,0.0,0,0,0,0.0,0.0,0,0,8,4,3,50,3,6,8,9,45,0.08571430000000001,0.06355930000000001,15,15,3,32,0.0537634,15,3,3,1,1,1,221,275,11,21,3,10,36,0,34,11,142,82,0,136,20,264,324,11,21,3,10,42,0,40,11,148,100,0,142,20,0,1,102,2,7,0,0,0,0,0,0,2,0,0,4,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,14,1,0,0,0,0,0,0
22,1,165,2,0.217252,2,6,2,0.180556,0.218487,26,26,3,2,2,29,2,1,1,0,24,0.0,0.0,0,0,0,25,0.0,0,2,2,0,0,1,119,144,1,0,1,0,24,0,24,0,24,40,0,24,0,119,144,1,0,1,0,24,0,24,0,24,40,0,24,0,0,1,71,0,2,0,0,0,0,17,0,1,0,0,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1
