Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
14,1,70,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,10,4,2,2,6,14,0.125,0.152174,7,6,1,7,0.16071400000000002,9,2,2,0,0,1,39,47,3,2,1,0,8,0,7,0,32,14,0,27,1,47,57,3,2,1,0,9,0,8,0,33,17,0,28,1,0,0,25,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,38,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,7,3,2,7,5,9,0.2,0.137931,4,4,1,4,0.137931,4,2,3,0,0,1,25,29,2,1,1,0,4,0,4,0,49,12,0,48,0,25,29,2,1,1,0,4,0,4,0,49,12,0,48,0,0,0,13,0,5,0,0,4,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,3,5,8,3,9,0.28571399999999997,0.290323,9,9,2,5,0.290323,9,1,2,2,5,2,22,31,1,1,1,1,6,0,6,0,45,6,0,44,0,22,31,1,1,1,1,6,0,6,0,45,6,0,44,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,42,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,4,4,6,2,6,0.333333,0.44444399999999995,12,12,1,2,0.375,12,2,3,2,3,1,15,26,1,1,0,0,4,0,2,1,49,3,0,46,1,20,31,1,1,0,0,5,0,3,1,50,6,0,47,1,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,1,286,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,57,2,37,185,2,41,0.897436,0.478417,133,133,35,4,0.478417,133,0,0,2,82,0,145,280,0,0,0,0,39,0,38,0,39,65,0,38,0,145,280,0,0,0,0,39,0,38,0,39,65,0,38,0,0,0,15,0,41,0,0,28,0,0,0,1,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0
6,1,16,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,16,5,0,2,0.333333,0.272727,3,3,1,2,0.272727,3,0,0,1,1,0,8,11,1,0,1,0,2,0,2,0,2,1,0,2,0,8,11,1,0,1,0,2,0,2,0,2,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,72,2,0.146875,1,2,1,0.14285699999999998,0.152542,10,9,1,2,2,20,1,2,20,1,9,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,59,70,8,0,8,0,8,0,2,0,8,34,0,2,0,59,70,8,0,8,0,8,0,2,0,8,34,0,2,0,0,0,28,1,14,0,0,10,0,8,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8,1,52,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,2,3,3,3,7,1.0,0.543478,25,25,5,0,0.543478,25,1,1,0,0,1,21,45,5,3,4,3,4,0,4,0,6,6,0,6,0,21,45,5,3,4,3,4,0,4,0,6,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,13,19,34,15,27,0.181818,0.035714300000000004,2,2,2,9,0.035714300000000004,2,1,4,0,0,4,54,70,3,3,3,3,12,0,10,0,12,22,0,10,0,54,70,3,3,3,3,12,0,10,0,12,22,0,10,0,0,0,25,0,6,0,0,4,0,0,0,0,0,0,0,1,0,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,81,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,8,2,6,8,13,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,44,50,2,2,2,2,5,0,4,0,5,21,0,4,0,58,66,2,2,2,2,8,0,7,0,15,24,0,14,0,0,0,23,3,11,0,0,6,0,0,0,1,0,0,1,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
