Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
83,1,496,2,0.23286700000000002,5,42,10,0.181159,0.23170700000000002,75,57,2,3,3,46,66,65,4,89,102,0.923077,0.293769,99,74,12,1,0.286957,99,0,0,0,0,0,238,406,19,5,19,5,13,12,12,0,13,145,12,12,0,246,414,20,9,19,7,15,12,14,0,27,147,12,26,0,0,12,46,2,27,0,0,0,0,12,0,1,0,2,0,5,0,34,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,11,0,0,2,0,0,0,0
12,1,71,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,11,6,0,0,9,12,0.666667,0.346939,17,17,2,1,0.346939,17,0,0,0,0,0,32,60,0,0,0,0,3,0,2,0,3,19,0,2,0,32,60,0,0,0,0,3,0,2,0,3,19,0,2,0,0,0,4,0,9,0,1,2,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,138,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,3,0,0,3,13,0.8888889999999999,0.655462,78,78,8,1,0.655462,78,0,0,0,0,0,41,130,0,4,0,4,10,0,8,0,10,16,0,8,0,41,130,0,4,0,4,10,0,8,0,10,16,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
11,1,145,2,0.0,0,0,0,0.0,0.0,0,0,4,0,0,12,3,0,0,11,23,0.916667,0.709677,88,87,11,1,0.709677,88,0,0,0,0,0,36,135,0,6,0,6,12,0,11,1,12,11,0,11,1,36,135,0,6,0,6,12,0,11,1,12,11,0,11,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,1,1,0,0,2,0.5,0.216216,8,8,1,1,0.216216,8,0,0,0,0,0,29,45,5,0,5,0,2,5,1,0,2,12,5,1,0,29,45,5,0,5,0,2,5,1,0,2,12,5,1,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
13,1,144,2,0.861799,4,41,9,0.48484799999999995,0.6097560000000001,64,50,5,2,2,27,6,21,21,23,31,0.44444399999999995,0.233645,25,25,4,5,0.233645,25,0,0,0,0,0,82,132,0,0,0,0,8,0,8,0,8,46,0,8,0,82,132,0,0,0,0,8,0,8,0,8,46,0,8,0,0,0,42,1,5,0,0,0,0,24,0,1,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,1
18,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,8,12,12,11,19,0.0,0.0,0,0,0,3,0.0,0,0,0,12,12,0,48,68,8,0,8,0,8,0,2,0,8,23,0,2,0,48,68,8,0,8,0,8,0,2,0,8,23,0,2,0,0,1,22,0,5,0,0,0,0,0,0,0,0,0,0,1,0,6,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
10,1,388,2,0.075188,1,9,3,0.14248,0.14841,54,42,2,2,2,228,2,42,108,3,223,0.11415499999999999,0.12654300000000002,41,40,25,194,0.12654300000000002,41,1,1,0,0,1,283,379,7,215,2,215,220,1,218,0,226,254,1,220,0,283,379,7,215,2,215,220,1,218,0,226,254,1,220,0,0,1,431,0,95,0,0,0,0,23,0,1,0,1,0,1,0,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,16,0,0,0,0,0,2,1
11,1,77,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,1,10,10,0,7,0.333333,0.20689699999999997,12,12,1,2,0.20689699999999997,12,0,0,6,9,0,46,67,5,0,5,0,7,0,2,0,7,20,0,2,0,46,67,5,0,5,0,7,0,2,0,7,20,0,2,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,2,2,2,1,6,0.0,0.0,0,0,0,5,0.0,0,1,1,0,0,1,31,40,9,2,4,2,5,0,4,0,11,11,0,6,0,31,40,9,2,4,2,5,0,4,0,11,11,0,6,0,0,2,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,115,2,0.0702179,1,3,1,0.11,0.139241,11,11,1,2,2,17,6,1,1,2,7,0.0,0.0125,1,0,0,3,0.0125,1,1,1,0,0,1,79,100,6,1,1,1,5,0,2,0,11,46,0,4,0,79,100,6,1,1,1,5,0,2,0,11,46,0,4,0,0,0,21,1,2,0,0,0,0,8,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,56,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,8,3,1,1,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,34,46,1,1,1,1,2,0,2,0,2,21,0,2,0,34,46,1,1,1,1,2,0,2,0,2,21,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
