Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
42,1,315,2,0.21478899999999998,3,10,3,0.149635,0.183962,41,39,2,3,3,29,15,1,0,23,40,0.0,0.0988372,17,0,0,3,0.0711297,17,0,0,0,0,0,155,199,3,2,3,2,17,0,2,0,17,49,0,2,0,222,274,7,2,7,2,27,0,12,0,27,62,0,12,0,0,0,97,0,18,0,0,0,0,28,0,1,0,0,0,1,0,18,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,1,1,1,0,5,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,53,59,4,1,2,0,5,0,3,0,10,18,0,6,1,53,59,4,1,2,0,5,0,3,0,10,18,0,6,1,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34,1,119,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,6,1,1,6,8,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,35,39,1,0,1,0,2,0,2,0,2,14,0,2,0,79,86,4,1,4,1,5,0,4,0,5,31,0,4,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,187,2,0.218225,2,8,2,0.251799,0.270492,35,33,4,2,2,23,8,40,34,9,20,0.125,0.0393701,5,5,1,7,0.038167900000000005,5,0,0,23,27,0,122,135,3,1,3,1,11,0,7,2,11,46,0,7,2,126,139,6,1,6,1,11,3,7,2,12,46,3,8,2,0,0,48,2,9,0,0,0,0,19,0,1,0,0,0,0,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
35,1,271,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,39,7,37,113,10,31,0.23809499999999997,0.139535,30,30,5,16,0.139535,30,0,0,0,0,0,185,237,6,6,6,6,21,1,20,1,21,83,1,20,1,185,237,6,6,6,6,21,1,20,1,21,83,1,20,1,0,1,43,4,9,0,0,0,0,0,0,0,0,0,6,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,2,0,0,0,0
52,1,284,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,12,19,1,0,15,21,0.8,0.17910399999999999,24,19,4,1,0.109589,24,0,0,0,0,0,110,142,2,0,2,0,6,1,4,0,6,49,1,4,0,195,233,7,0,6,0,14,3,8,0,19,85,3,13,0,0,0,49,3,12,0,0,0,0,0,0,0,0,0,2,1,0,7,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0
46,1,163,2,0.43137299999999995,2,4,4,0.38983,0.386364,46,34,1,0,0,6,13,0,0,24,30,0.0,0.175926,19,0,0,7,0.175926,19,0,0,0,0,0,89,118,2,0,2,0,6,1,6,0,6,46,1,6,0,89,118,2,0,2,0,6,1,6,0,6,46,1,6,0,0,0,43,6,2,0,0,0,0,25,0,0,0,0,0,3,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0
50,1,349,2,0.46379899999999996,2,7,3,0.46,0.467337,138,93,3,1,1,13,20,0,0,33,41,0.0,0.244444,66,0,0,8,0.244444,66,1,1,0,0,1,204,300,3,1,3,1,8,1,7,0,8,107,1,7,0,204,300,3,1,3,1,8,1,7,0,8,107,1,7,0,0,0,51,16,32,0,0,2,0,27,0,1,0,0,3,4,0,5,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,4,4,8,4,0,0,0,0
71,1,635,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,26,31,0,0,66,82,0.0625,0.25261,121,2,1,15,0.24248499999999998,121,0,0,0,0,0,358,545,2,0,2,0,16,0,15,1,16,243,0,15,1,378,565,2,0,2,0,16,0,15,1,16,243,0,15,1,0,4,45,15,72,0,0,0,0,0,0,1,0,0,0,8,0,26,32,0,0,0,0,0,47,0,2,0,0,0,0,0,0,2,0,0,4,0,14,0,0,0,0,0
32,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,8,0,0,12,18,0.0,0.125,7,0,0,7,0.125,7,0,0,0,0,0,49,64,2,0,2,0,6,0,6,1,6,18,0,6,1,49,64,2,0,2,0,6,0,6,1,6,18,0,6,1,0,0,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
39,1,66,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,1,11,0,0,13,14,0.5,0.212121,7,5,1,1,0.212121,7,0,0,0,0,0,26,28,0,0,0,0,1,0,1,0,1,14,0,1,0,26,28,0,0,0,0,1,0,1,0,1,14,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,1,284,2,0.029372500000000003,1,1,1,0.0421941,0.042654000000000004,10,9,3,3,3,27,12,2,1,16,31,0.0,0.0,0,0,0,11,0.0,0,0,0,0,0,0,174,193,6,0,6,0,15,0,10,1,15,79,0,10,1,215,237,14,0,9,0,20,0,14,1,24,92,4,18,1,0,0,71,6,43,0,0,2,0,7,0,1,0,0,4,1,0,34,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0
59,1,837,2,0.34217800000000004,11,38,25,0.287548,0.28635700000000003,224,191,2,4,3,79,20,0,0,32,54,0.0,0.027941200000000003,19,0,0,18,0.0275762,19,1,1,0,0,1,661,770,3,0,3,0,22,1,17,2,22,470,1,17,2,670,779,9,0,9,0,22,7,17,2,23,470,7,18,2,0,0,124,7,91,0,0,0,0,62,0,1,0,2,0,2,0,5,47,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,10,0,4,1,2,0,0,0
