Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
42,1,315,2,0.338028,4,15,4,0.24087600000000003,0.29717,66,63,2,3,3,29,15,1,0,23,40,0.0,0.0988372,17,0,0,3,0.0711297,17,0,0,0,0,0,155,199,3,2,3,2,17,0,2,0,17,49,0,2,0,222,274,7,2,7,2,27,0,12,0,27,62,0,12,0,0,0,105,0,18,0,0,0,0,36,0,1,0,0,0,1,0,18,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,87,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,1,1,1,0,5,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,53,59,4,1,2,0,5,0,3,0,10,18,0,6,1,53,59,4,1,2,0,5,0,3,0,10,18,0,6,1,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
34,1,119,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,6,1,1,6,8,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,35,39,1,0,1,0,2,0,2,0,2,14,0,2,0,79,86,4,1,4,1,5,0,4,0,5,31,0,4,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,185,2,0.09414760000000001,1,4,1,0.138686,0.14166700000000002,19,17,4,2,2,23,8,27,27,9,20,0.125,0.04,5,5,1,7,0.0387597,5,0,0,23,27,0,120,133,3,1,3,1,11,0,7,2,11,44,0,7,2,124,137,6,1,6,1,11,3,7,2,12,44,3,8,2,0,0,38,2,9,0,0,0,0,9,0,1,0,0,0,0,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
35,1,271,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,39,7,27,97,10,31,0.23809499999999997,0.139535,30,30,5,16,0.139535,30,0,0,0,0,0,185,237,6,6,6,6,21,1,20,1,21,83,1,20,1,185,237,6,6,6,6,21,1,20,1,21,83,1,20,1,0,1,43,4,9,0,0,0,0,0,0,0,0,0,6,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,2,0,0,0,0
52,1,284,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,12,18,1,0,15,21,0.8,0.17910399999999999,24,19,4,1,0.109589,24,0,0,0,0,0,110,142,2,0,2,0,6,1,4,0,6,49,1,4,0,195,233,7,0,6,0,14,3,8,0,19,85,3,13,0,0,0,49,3,12,0,0,0,0,0,0,0,0,0,2,1,0,7,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0
41,1,144,2,0.46745600000000004,2,4,4,0.442308,0.441558,46,34,5,0,0,5,11,0,0,19,24,0.0,0.195876,19,0,0,6,0.195876,19,0,0,0,0,0,78,104,0,0,0,0,5,0,5,0,5,42,0,5,0,78,104,0,0,0,0,5,0,5,0,5,42,0,5,0,0,0,38,5,2,0,0,0,0,25,0,1,0,0,0,3,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48,1,337,2,0.467725,2,7,3,0.475862,0.5,138,93,3,1,1,13,21,0,0,33,41,0.0,0.256809,66,0,0,8,0.256809,66,1,1,0,0,1,191,290,3,1,3,1,8,1,7,0,8,103,1,7,0,191,290,3,1,3,1,8,1,7,0,8,103,1,7,0,0,0,49,16,32,0,0,2,0,27,0,1,0,0,3,4,0,5,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,4,4,8,4,0,0,0,0
71,1,630,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,26,31,0,0,66,82,0.0625,0.25,118,2,1,15,0.239837,118,0,0,0,0,0,354,540,2,0,2,0,16,0,15,1,16,243,0,15,1,374,560,2,0,2,0,16,0,15,1,16,243,0,15,1,0,4,45,16,72,0,0,0,0,0,0,1,0,0,0,8,0,26,32,0,0,0,0,0,47,0,2,0,0,0,0,0,0,2,0,0,4,0,15,0,0,0,0,0
32,1,95,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,8,0,0,12,18,0.0,0.125,7,0,0,7,0.125,7,0,0,0,0,0,49,64,2,0,2,0,6,0,6,1,6,18,0,6,1,49,64,2,0,2,0,6,0,6,1,6,18,0,6,1,0,0,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
39,1,66,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,1,11,0,0,13,14,0.5,0.212121,7,5,1,1,0.212121,7,0,0,0,0,0,26,28,0,0,0,0,1,0,1,0,1,14,0,1,0,26,28,0,0,0,0,1,0,1,0,1,14,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,1,284,2,0.053404499999999994,2,2,2,0.0843882,0.0900474,20,19,3,3,3,27,12,2,1,16,31,0.0,0.0,0,0,0,11,0.0,0,0,0,0,0,0,174,193,6,0,6,0,15,0,10,1,15,79,0,10,1,215,237,14,0,9,0,20,0,14,1,24,92,4,18,1,0,0,87,6,43,0,0,2,0,23,0,1,0,0,4,1,0,34,55,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0
56,1,834,2,0.341967,11,38,25,0.287548,0.28635700000000003,224,191,2,4,3,79,20,0,0,31,53,0.0,0.027941200000000003,19,0,0,18,0.0275762,19,1,1,0,0,1,661,770,3,0,3,0,22,1,17,2,22,470,1,17,2,670,779,9,0,9,0,22,7,17,2,23,470,7,18,2,0,0,124,7,91,0,0,0,0,62,0,1,0,2,0,2,0,5,47,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,10,0,4,1,2,0,0,0
37,1,183,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,4,6,3,2,4,7,0.0,0.0,0,0,0,2,0.0298507,4,1,1,0,0,1,27,31,4,1,2,0,3,0,1,0,18,11,0,4,0,130,147,12,1,2,0,18,0,5,0,87,35,1,47,3,0,0,59,1,6,0,0,2,0,0,0,3,0,0,3,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
42,1,136,2,0.24731199999999998,3,3,3,0.284211,0.316456,27,25,2,1,1,8,11,1,3,14,20,0.0,0.046875,3,0,0,3,0.035294099999999995,3,0,0,0,0,0,61,71,0,0,0,0,6,0,2,0,6,31,0,2,0,82,95,1,0,1,0,9,0,5,0,9,37,0,5,0,0,0,44,2,11,0,0,4,0,17,0,2,0,0,0,1,0,5,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
59,1,323,2,0.0,0,0,0,0.0,0.0,0,0,5,1,1,8,17,8,2,15,21,0.5,0.36206900000000003,42,20,1,1,0.200772,52,1,1,0,0,1,74,130,13,1,11,0,6,0,1,0,21,23,0,4,0,207,265,22,1,12,0,17,0,8,0,96,58,1,59,4,0,0,71,7,8,0,0,0,0,0,0,1,0,0,2,1,0,0,58,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,11,5,0,1,0,0,0,0
