Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
14,1,70,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,10,4,2,2,6,14,0.125,0.152174,7,6,1,7,0.16071400000000002,9,2,2,0,0,1,39,47,3,2,1,0,8,0,7,0,34,14,0,27,1,47,57,3,2,1,0,9,0,8,0,35,17,0,28,1,0,0,25,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,39,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,7,3,2,7,5,9,0.2,0.1,3,3,1,4,0.1,3,2,3,0,0,1,27,31,2,1,1,0,4,0,4,0,49,12,0,48,0,27,31,2,1,1,0,4,0,4,0,49,12,0,48,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,1,42,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,3,5,8,3,9,0.28571399999999997,0.266667,8,8,2,5,0.266667,8,1,2,2,5,2,22,31,1,1,1,1,6,0,6,0,45,6,0,44,0,22,31,1,1,1,1,6,0,6,0,45,6,0,44,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,42,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,4,4,6,2,6,0.333333,0.44444399999999995,12,12,1,2,0.375,12,2,3,2,3,1,15,26,1,1,0,0,4,0,2,1,49,3,0,46,1,20,31,1,1,0,0,5,0,3,1,50,6,0,47,1,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,1,339,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,61,2,6,45,3,42,0.897436,0.464883,139,139,35,4,0.464883,139,0,0,2,87,0,160,332,0,0,0,0,39,0,38,0,39,65,0,38,0,160,332,0,0,0,0,39,0,38,0,39,65,0,38,0,0,0,17,0,5,0,0,0,0,0,0,1,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
6,1,29,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,17,10,0,3,1.0,0.5217390000000001,12,12,3,0,0.5217390000000001,12,0,0,1,1,0,11,24,1,0,1,0,3,0,2,0,3,2,0,2,0,11,24,1,0,1,0,3,0,2,0,3,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,77,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,20,1,2,20,1,9,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,64,75,8,0,8,0,8,0,2,0,8,34,0,2,0,64,75,8,0,8,0,8,0,2,0,8,34,0,2,0,0,0,20,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8,1,56,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,2,3,3,3,7,1.0,0.571429,28,28,5,0,0.571429,28,1,1,0,0,1,21,49,5,3,4,3,4,0,4,0,7,6,0,6,0,21,49,5,3,4,3,4,0,4,0,7,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,86,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,13,19,34,15,27,0.181818,0.03508769999999999,2,2,2,9,0.03508769999999999,2,1,4,0,0,4,55,71,3,3,3,3,12,0,10,0,12,22,0,10,0,55,71,3,3,3,3,12,0,10,0,12,22,0,10,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,77,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,8,2,6,8,13,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,45,51,2,2,2,2,5,0,4,0,5,21,0,4,0,57,65,2,2,2,2,8,0,7,0,15,24,0,14,0,0,0,23,3,5,0,0,0,0,0,0,1,0,0,1,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
