Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
25,1,102,2,0.0,0,0,0,0.0,0.0,0,0,2,5,2,22,3,3,2,2,11,0.0,0.0,0,0,0,8,0.0,0,0,0,1,1,0,69,78,4,1,4,1,9,0,7,1,9,34,0,7,1,69,78,4,1,4,1,9,0,7,1,9,34,0,7,1,0,0,22,1,5,0,0,0,0,0,0,1,0,0,1,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
26,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,16,7,1,1,3,19,0.0,0.0,0,0,0,17,0.0,0,2,2,0,0,1,55,71,2,6,2,6,16,0,16,0,16,17,0,16,0,55,71,2,6,2,6,16,0,16,0,16,17,0,16,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20,1,30,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,1,3,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,9,11,2,0,1,0,2,0,2,0,6,2,0,6,0,9,11,2,0,1,0,2,0,2,0,6,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,115,2,0.0,0,0,0,0.0,0.0,0,0,4,2,1,21,3,30,21,3,15,0.0,0.0,0,0,0,12,0.0,0,0,0,2,2,0,69,90,9,4,9,4,12,0,11,2,12,25,0,11,2,69,90,9,4,9,4,12,0,11,2,12,25,0,11,2,0,0,30,2,11,0,0,0,0,0,0,1,0,0,4,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0
23,1,98,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,14,3,1,1,11,25,0.0,0.0,0,0,0,15,0.0,0,1,1,0,0,1,62,76,3,10,3,10,14,0,14,1,14,28,0,14,1,62,76,3,10,3,10,14,0,14,1,14,28,0,14,1,0,0,33,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0
24,1,118,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,1,7,19,2,12,0.0,0.0,0,0,0,11,0.0,0,0,0,0,0,0,50,62,1,5,1,5,10,0,10,3,10,23,0,10,3,78,95,9,7,9,7,14,6,13,3,14,31,6,13,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
20,1,63,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,9,0,11,5,0,4,0.0,0.0,0,0,0,3,0.0,0,0,0,4,6,0,39,44,3,0,3,0,4,0,2,0,4,16,0,2,0,39,44,3,0,3,0,4,0,2,0,4,16,0,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,1,50,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,3,1,0,2,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,6,7,8,0,0,0,1,0,1,0,10,1,0,8,0,24,26,8,1,0,0,3,0,1,0,19,11,0,13,0,0,2,13,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,75,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,11,5,3,6,3,10,0.0,0.0,0,0,0,8,0.0,0,0,0,0,0,0,43,50,4,1,4,1,7,0,7,0,7,19,0,7,0,43,50,4,1,4,1,7,0,7,0,7,19,0,7,0,0,0,18,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,5,6,0,4,0.0,0.0,0,0,0,5,0.0,0,0,0,2,2,0,15,19,1,0,1,0,4,0,4,0,4,4,0,4,0,15,19,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
