Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
101,1,3282,2,0.104678,6,63,11,0.0647392,0.0974678,206,204,6,13,9,415,13,15,27,20,73,1.0,0.388496,824,775,30,0,0.33281,1059,0,0,0,0,0,1297,2240,24,1,24,1,53,0,29,1,53,950,0,29,1,2123,3182,56,9,56,5,139,0,83,4,218,1475,0,135,4,0,17,405,23,536,0,12,278,0,72,0,7,0,59,84,7,0,155,225,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,35,22,3,1,11,0,0,0
32,1,201,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,25,3,0,0,5,18,1.0,0.508571,89,89,11,0,0.508571,89,1,1,0,0,1,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,0,0,7,2,13,0,0,4,0,0,0,1,0,0,3,0,0,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
32,1,196,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,30,3,0,0,5,18,1.0,0.494118,84,84,11,0,0.494118,84,1,1,0,0,1,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,0,0,7,2,14,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
41,1,202,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,27,3,7,40,5,20,1.0,0.526012,91,91,13,0,0.526012,91,1,1,0,0,1,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,0,0,5,2,13,0,0,4,0,0,0,1,0,0,3,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
26,1,189,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,21,3,0,0,12,27,1.0,0.655844,101,101,16,0,0.639241,101,0,0,0,0,0,53,160,3,0,3,0,15,0,15,0,15,26,0,15,0,57,164,3,0,3,0,16,0,16,0,16,27,0,16,0,0,0,5,0,7,0,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,1,186,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,30,3,0,0,5,18,1.0,0.49375,79,79,11,0,0.49375,79,1,1,0,0,1,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,0,0,7,2,14,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
108,1,638,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,21,1,4,56,10,30,1.0,0.895075,418,418,19,0,0.745675,431,0,0,0,0,0,49,402,3,5,3,5,20,0,18,0,20,21,0,18,0,147,531,6,8,6,8,35,0,24,0,35,71,0,24,0,0,0,35,1,24,0,0,4,0,0,0,2,0,0,11,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
15,1,340,2,0.15853699999999998,1,3,1,0.06134969999999999,0.117647,20,20,1,11,7,38,3,4,12,2,9,1.0,0.363636,76,62,1,0,0.47692299999999993,155,0,0,4,4,0,133,285,8,1,8,1,7,0,0,0,7,79,0,0,0,170,326,27,1,27,1,12,0,2,0,12,87,0,2,0,0,1,48,7,55,0,0,13,0,20,0,0,0,5,17,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,1,0,0,0,0
65,1,1468,2,0.5090600000000001,10,101,19,0.27350399999999997,0.47111099999999995,384,318,3,7,6,220,3,3,5,6,64,0.714286,0.5235770000000001,644,531,25,10,0.494465,670,0,0,0,0,0,586,1263,9,3,9,3,58,0,34,0,58,384,0,34,0,685,1404,19,3,19,3,77,0,38,0,87,423,0,44,0,0,4,253,11,168,0,4,82,0,138,0,3,0,20,36,0,0,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,6,0,3,5,0,0,0
242,1,480,2,0.291771,1,3,1,0.083682,0.196078,20,20,2,3,3,29,1,0,0,2,20,1.0,0.782511,349,348,12,0,0.773836,349,1,1,0,0,1,97,234,19,11,5,4,18,0,11,2,72,39,0,43,5,102,239,19,11,5,4,19,0,12,2,73,42,0,44,5,0,0,29,8,19,0,0,5,0,21,0,1,0,0,5,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0
