Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
27,1,33,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,1,1,0,1,0.5,0.4,4,4,1,1,0.4,4,0,0,0,0,0,6,7,0,0,0,0,1,0,1,0,1,0,0,1,0,6,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,102,2,0.173653,1,4,1,0.163934,0.22222199999999998,10,10,1,3,3,12,2,0,0,4,6,1.0,0.262295,16,16,2,0,0.262295,16,0,0,0,0,0,45,61,0,0,0,0,2,0,1,0,2,25,0,1,0,45,61,0,0,0,0,2,0,1,0,2,25,0,1,0,0,1,13,0,2,0,0,2,0,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,132,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,19,3,1,0,3,22,0.05,0.045977,4,4,1,19,0.045977,4,1,1,0,0,1,83,104,2,5,1,5,19,1,19,5,19,23,2,19,5,83,104,2,5,1,5,19,1,19,5,19,23,2,19,5,0,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
34,1,201,2,0.12903199999999998,1,2,2,0.14881,0.162162,25,18,10,0,0,10,5,0,0,15,25,0.0909091,0.0347826,4,4,1,10,0.0347826,4,0,0,0,0,0,111,168,0,0,0,0,10,0,10,0,10,88,0,10,0,111,168,0,0,0,0,10,0,10,0,10,88,0,10,0,0,0,37,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,44,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,4,0,11,7,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,21,27,2,2,2,2,2,2,2,0,2,12,2,2,0,21,27,2,2,2,2,2,2,2,0,2,12,2,2,0,0,0,11,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
53,1,457,2,0.0,0,0,0,0.0,0.0,0,0,4,4,4,72,23,108,190,28,60,0.0322581,0.0705521,23,7,1,30,0.0705521,23,1,1,0,0,1,303,405,21,16,20,16,32,3,30,2,36,177,3,30,2,303,405,21,16,20,16,32,3,30,2,36,177,3,30,2,0,3,86,2,57,0,2,49,0,0,0,1,0,5,0,2,0,2,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,13,1,0,1,0,0,0,0
18,1,37,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,1,1,1,2,5,0.333333,0.166667,3,3,1,2,0.166667,3,0,0,0,0,0,15,20,0,0,0,0,3,0,2,0,3,4,0,2,0,15,20,0,0,0,0,3,0,2,0,3,4,0,2,0,0,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,92,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,15,8,11,7,2,10,0.11111099999999999,0.053571400000000005,3,3,1,8,0.053571400000000005,3,0,0,0,0,0,53,65,7,3,7,3,8,7,8,0,8,22,7,8,0,53,65,7,3,7,3,8,7,8,0,8,22,7,8,0,0,0,23,0,11,0,0,8,0,0,0,1,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
42,1,347,2,0.0,0,0,0,0.0,0.0,0,0,2,5,5,30,20,8,12,31,43,0.538462,0.22608699999999998,52,42,7,6,0.20155,52,1,1,0,0,1,178,275,5,3,4,3,12,0,12,0,16,106,0,12,0,206,306,5,4,4,4,14,0,14,0,18,121,0,14,0,0,1,34,2,24,0,1,15,0,0,0,1,0,5,0,3,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0
74,1,681,2,0.0,0,0,0,0.0,0.0,0,0,2,6,6,131,45,36,48,72,113,0.0294118,0.0878661,42,12,1,33,0.0860656,42,0,0,0,0,0,436,598,17,16,17,16,41,0,33,1,41,259,0,33,1,446,608,17,17,17,17,42,0,34,1,42,265,0,34,1,0,11,116,10,157,0,5,78,0,0,0,1,0,10,0,7,0,87,88,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,5,1,0,0,0,1,1
