Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
5,1,15,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,6,0,0,5,6,0.0,0.2,2,0,0,2,0.2,2,0,0,0,0,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,1,17,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,7,0,0,7,8,0.0,0.181818,2,0,0,2,0.181818,2,0,0,0,0,0,9,12,0,0,0,0,1,0,1,0,1,2,0,1,0,9,12,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,1,18,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,5,0,0,5,6,0.0,0.2,2,0,0,2,0.2,2,0,0,0,0,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,1,18,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,5,0,0,5,6,0.0,0.2,2,0,0,2,0.2,2,0,0,0,0,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,8,11,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,1,22,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,7,0,0,7,8,0.0,0.307692,4,0,0,2,0.307692,4,0,0,0,0,0,9,14,0,0,0,0,1,0,1,0,1,2,0,1,0,9,14,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1,16,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,6,0,0,6,7,0.0,0.181818,2,0,0,2,0.181818,2,0,0,0,0,0,9,12,0,0,0,0,1,0,1,0,1,2,0,1,0,9,12,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,1,19,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,4,5,0.0,0.25,3,0,0,2,0.25,3,0,0,0,0,0,9,13,0,0,0,0,1,0,1,0,1,1,0,1,0,9,13,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,1,20,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,4,5,0.0,0.25,3,0,0,2,0.25,3,0,0,0,0,0,9,12,0,0,0,0,1,0,1,0,1,1,0,1,0,9,12,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,1,23,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,0,0,5,6,0.0,0.28571399999999997,4,0,0,2,0.28571399999999997,4,0,0,0,0,0,10,17,0,0,0,0,1,0,1,0,1,1,0,1,0,10,17,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10,1,65,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,4,0,0,7,8,0.0,0.241379,7,0,0,2,0.155556,7,0,0,0,0,0,22,37,0,0,0,0,1,0,1,0,1,14,0,1,0,38,56,2,0,2,0,4,0,4,2,4,20,0,4,2,0,1,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
