Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
18,1,77,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,1,1,2,3,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,44,54,0,0,0,0,1,0,1,0,1,42,0,1,0,50,60,0,0,0,0,3,0,3,0,3,44,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,58,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,1,2,2,0,4,0.0,0.0,0,0,0,5,0.0,0,0,0,0,0,0,40,45,3,0,3,0,4,0,4,0,4,21,0,4,0,40,45,3,0,3,0,4,0,4,0,4,21,0,4,0,0,2,11,2,5,0,2,2,0,0,0,0,0,0,0,0,0,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,1,88,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,15,0,2,4,0,11,0.0,0.0,0,0,0,10,0.0,0,0,0,0,0,0,67,80,4,1,4,1,11,4,9,1,11,38,4,9,1,67,80,4,1,4,1,11,4,9,1,11,38,4,9,1,0,0,29,0,10,0,0,4,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
52,2,571,2,0.25798000000000004,5,12,7,0.196154,0.215596,102,94,2,2,2,55,10,7,6,23,55,0.153846,0.0558252,23,16,2,11,0.05,23,2,2,0,0,1,389,470,25,9,20,1,32,0,12,2,60,220,1,30,5,437,520,25,9,20,1,42,0,22,2,70,246,1,40,5,0,4,177,7,24,0,1,12,0,46,0,1,0,0,2,0,0,8,117,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,13,2,1,2,0,0,0,0
13,1,66,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,10,3,2,2,6,14,0.125,0.159091,7,6,1,7,0.169811,9,2,2,0,0,1,37,45,3,2,1,0,8,0,7,0,32,14,0,27,1,44,54,3,2,1,0,9,0,8,0,33,17,0,28,1,0,0,25,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,4,2,4,3,3,5,0.5,0.5365850000000001,22,22,1,1,0.5365850000000001,22,2,3,3,3,1,19,24,2,1,1,0,2,0,1,0,54,8,0,47,2,19,24,2,1,1,0,2,0,1,0,54,8,0,47,2,0,0,4,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10,1,32,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,7,3,2,7,5,9,0.2,0.153846,4,4,1,4,0.153846,4,2,3,0,0,1,22,23,2,1,1,0,4,0,4,0,49,12,0,47,0,22,23,2,1,1,0,4,0,4,0,49,12,0,47,0,0,0,13,0,5,0,0,4,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,3,4,7,3,9,0.28571399999999997,0.322581,10,10,2,5,0.322581,10,1,2,2,5,2,21,27,1,1,1,1,6,0,6,0,45,6,0,43,0,21,27,1,1,1,1,6,0,6,0,45,6,0,43,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,39,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,4,4,4,6,2,6,0.333333,0.48148100000000005,13,13,1,2,0.40625,13,2,3,2,3,1,14,23,1,1,0,0,4,0,2,1,49,3,0,45,1,19,28,1,1,0,0,5,0,3,1,50,6,0,46,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1,289,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,58,2,36,145,2,41,0.921053,0.48042700000000005,135,133,35,3,0.48042700000000005,135,0,0,4,73,0,146,283,0,0,0,0,39,0,37,0,39,66,0,37,0,146,283,0,0,0,0,39,0,37,0,39,66,0,37,0,0,0,15,0,43,0,0,28,0,0,0,1,0,0,1,0,0,6,9,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0
