Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
36,1,1176,2,0.0800386,4,19,6,0.0622261,0.0715789,71,68,6,3,3,221,12,29,255,39,175,0.00869565,0.020618599999999997,20,12,1,114,0.020618599999999997,20,2,2,2,17,1,950,1141,7,21,7,16,136,0,114,14,169,471,0,147,19,950,1141,7,21,7,16,136,0,114,14,169,471,0,147,19,0,4,330,2,44,0,1,0,0,38,0,1,0,1,6,2,0,17,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,6,6,0,0,0,2,1
27,1,219,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,45,12,8,24,8,33,0.05,0.10588199999999999,18,18,1,19,0.10588199999999999,18,1,1,2,2,1,152,193,5,0,4,0,25,0,19,0,26,59,1,20,0,152,193,5,0,4,0,25,0,19,0,26,59,1,20,0,0,0,51,1,13,0,0,0,0,0,0,1,0,0,0,1,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
25,1,79,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,10,3,3,4,10,20,0.1,0.0816327,4,4,1,9,0.0816327,4,3,3,3,3,1,45,55,7,21,0,0,10,0,9,0,170,14,0,147,19,45,55,7,21,0,0,10,0,9,0,170,14,0,147,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27,1,151,2,0.522293,3,16,3,0.43200000000000005,0.5,54,51,3,3,3,28,3,14,22,2,12,0.125,0.0810811,9,9,1,7,0.0810811,9,3,3,7,12,1,102,125,9,21,2,0,10,0,7,1,172,45,0,147,20,102,125,9,21,2,0,10,0,7,1,172,45,0,147,20,0,0,52,0,5,0,0,0,0,26,0,1,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
30,1,736,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,118,4,1,1,117,232,0.0,0.0,0,0,0,115,0.0,0,3,3,0,0,1,591,707,2,42,1,21,115,0,114,18,263,238,0,261,37,591,707,2,42,1,21,115,0,114,18,263,238,0,261,37,0,0,252,0,9,0,0,0,0,0,0,0,0,1,8,2,0,1,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
229,1,1886,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,144,3,360,1419,0,144,0.9724139999999999,0.909515,1558,1558,141,4,0.909515,1558,1,1,5,25,1,155,1658,0,21,0,21,144,0,144,19,147,0,0,147,19,155,1658,0,21,0,21,144,0,144,19,147,0,0,147,19,0,0,27,0,8,0,0,0,0,0,0,0,0,1,8,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
40,1,257,2,0.0657194,1,2,1,0.0504587,0.060240999999999996,11,10,3,3,3,42,1,3,4,13,39,0.153846,0.165829,33,33,4,22,0.165829,33,0,0,0,0,0,166,218,4,0,4,0,26,0,25,0,26,67,0,25,0,166,218,4,0,4,0,26,0,25,0,26,67,0,25,0,0,1,61,0,7,0,0,0,0,8,0,1,0,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
36,1,146,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,22,1,6,6,7,24,0.22222199999999998,0.209524,22,22,4,14,0.209524,22,0,0,0,0,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,0,1,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
36,1,414,2,0.0606061,1,6,2,0.0633245,0.07142860000000001,24,20,9,3,3,65,6,16,50,18,36,1.0,0.164179,55,55,15,0,0.164179,55,0,0,0,0,0,280,379,3,0,3,0,18,0,14,0,18,189,0,14,0,280,379,3,0,3,0,18,0,14,0,18,189,0,14,0,0,1,40,0,12,0,0,0,0,14,0,1,0,1,2,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1
40,1,1619,2,0.387297,17,111,36,0.283544,0.336305,448,415,35,4,3,265,10,17,38,112,241,0.18348599999999998,0.105495,144,119,20,89,0.105797,146,4,4,0,0,1,1221,1564,16,25,7,9,129,0,108,19,264,727,0,229,34,1234,1580,20,25,11,9,131,0,108,19,266,730,0,229,34,0,8,440,3,82,0,1,0,0,177,0,1,0,1,12,3,0,60,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,22,8,0,0,0,0,1,1
25,1,97,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,14,5,27,59,12,24,0.07692310000000001,0.0625,4,4,1,12,0.0625,4,2,2,4,10,1,60,73,1,0,1,0,12,0,12,0,12,20,0,12,0,60,73,1,0,1,0,12,0,12,0,12,20,0,12,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,304,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,50,5,5,3,42,91,0.025,0.022123900000000002,5,5,1,39,0.022123900000000002,5,4,4,0,0,1,221,273,8,26,1,10,49,0,39,10,185,66,0,162,24,221,273,8,26,1,10,49,0,39,10,185,66,0,162,24,0,0,118,0,14,0,0,0,0,0,0,1,0,0,4,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0
35,1,880,2,0.0,0,0,0,0.0,0.0,0,0,70,1,1,170,5,2,3,3,155,0.00671141,0.00436047,3,3,1,148,0.00436047,3,2,2,0,0,1,685,846,6,21,6,21,152,0,148,19,152,201,0,148,19,685,846,6,21,6,21,152,0,148,19,152,201,0,148,19,0,2,326,1,16,0,0,0,0,0,0,1,0,1,8,1,0,6,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,3,0,0,0,0,0,0
35,1,574,2,0.361446,7,29,9,0.22963000000000003,0.25159899999999996,124,118,16,3,3,93,8,2,2,29,80,0.025641000000000004,0.0255864,12,7,1,38,0.024947999999999998,12,4,4,0,0,1,457,527,16,22,7,6,51,0,38,10,186,251,0,159,25,469,540,20,22,11,6,52,0,38,10,187,255,0,159,25,0,0,189,0,41,0,0,0,0,61,0,1,0,0,4,2,0,24,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,0,0,0,0,0,0,0
24,1,425,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,55,8,9,8,14,31,0.0,0.032727299999999994,9,2,0,2,0.0316092,11,0,0,2,2,0,266,314,14,0,14,0,17,0,1,0,17,187,0,1,0,337,402,15,0,15,0,29,0,1,0,53,210,0,3,0,0,0,70,0,36,0,0,0,0,0,0,2,0,0,5,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,0,0,0,0
19,1,348,2,0.0890052,1,2,2,0.0606061,0.0538462,20,14,1,3,3,49,4,7,9,5,26,0.0,0.057971,16,4,0,2,0.057971,16,0,0,0,0,0,260,330,22,0,22,0,21,0,1,0,21,164,0,1,0,260,330,22,0,22,0,21,0,1,0,21,164,0,1,0,0,0,62,1,35,0,1,0,0,12,0,0,0,0,11,0,0,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,0,0,0
21,1,129,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,21,4,2,3,5,11,0.0,0.0208333,2,2,0,2,0.0208333,2,0,0,0,0,0,94,109,6,0,6,0,6,0,1,0,6,56,0,1,0,94,109,6,0,6,0,6,0,1,0,6,56,0,1,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,4,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,1,158,2,0.0,0,0,0,0.0,0.0,0,0,3,6,5,23,8,8,59,8,21,0.0,0.026087,3,0,0,6,0.026087,3,4,4,3,3,1,112,134,17,21,8,0,13,0,5,0,179,57,0,147,20,112,134,17,21,8,0,13,0,5,0,179,57,0,147,20,0,0,42,1,4,0,0,0,0,0,0,1,0,4,2,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27,1,273,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,27,12,11,0,11,21,0.0,0.109375,21,0,0,6,0.1,21,2,2,0,0,1,171,226,16,0,11,0,10,1,5,0,33,66,2,24,0,189,247,17,0,12,0,11,1,5,0,34,76,2,24,0,0,0,35,2,5,0,0,0,0,0,0,1,0,0,1,1,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,1,1
29,1,372,2,0.329258,6,20,7,0.25,0.281879,86,84,10,3,2,57,7,2,2,24,66,0.0,0.0,0,0,0,26,0.0,0,5,5,0,0,1,294,340,18,25,1,9,42,0,25,5,189,150,0,151,20,298,344,19,25,1,9,43,0,25,5,192,151,0,153,20,0,0,151,0,35,0,0,0,0,44,0,1,0,0,9,0,0,16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0
28,1,302,2,0.0,0,0,0,0.0,0.0,0,0,9,2,1,42,8,2,2,26,62,0.0,0.0,0,0,0,23,0.0,0,5,5,0,0,1,234,271,18,22,1,6,36,0,22,5,183,105,0,148,20,238,275,19,22,1,6,37,0,22,5,186,106,0,150,20,0,0,94,0,30,0,0,0,0,0,0,1,0,0,7,2,0,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0
