CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
1,9,234,6,0,1,0,26,2,11,0,0,2,13,34,2,13,22,59,5,7,6,7,94,26,13,62,159,70,0.21,41,132,5,109,1,13,2,80,2,3,1,2,13,3.461538462,1,21,4.384615385,1,16,2.846153846,1,3,0.941176471,0,0,0
0,7,16,2,0,1,0,2,2,7,0,0,2,1,3,1,1,2,5,0,0,2,1,4,2,1,5,11,3,0.27,2,8,2,5,0,1,2,0,4,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0
0,3,18,1,0,1,0,1,1,3,0,0,1,1,6,1,1,1,5,0,1,1,1,2,1,1,5,8,1,0.75,4,6,1,4,0,1,1,0,3,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0
0,5,20,2,0,1,0,3,2,5,0,0,2,2,3,1,2,3,6,0,0,2,2,5,3,2,6,14,4,0.21,3,10,2,6,0,2,2,0,4,0,0,1,1,0.5,0,2,1.5,1,2,1.5,1,1,0.75,0,0,0
0,3,23,1,0,1,0,2,1,3,0,0,1,2,6,1,2,2,8,1,1,1,1,4,2,2,8,12,2,0.5,5,10,1,7,0,2,1,50,3,2,0,1,4,2.5,1,3,2,1,1,1,1,0,0,0,0,0
0,27,63,5,0,1,0,5,5,27,0,0,5,1,16,1,1,5,19,0,4,5,1,25,5,1,19,41,17,0.39,6,36,5,30,0,1,5,0,3,0,0,1,4,4,4,13,13,13,8,8,8,2,2,2,0,0
0,5,7,1,0,1,0,1,1,5,1,0,1,1,0,1,1,1,3,0,0,1,1,3,1,1,3,7,2,0,0,5,1,3,0,0,1,0,1,0,0,1,0,0,0,2,2,2,1,1,1,1,0.25,0,0,0
0,11,13,1,0,1,0,1,1,11,1,0,1,1,0,1,1,1,3,0,0,1,1,9,1,1,3,13,8,0,0,11,1,9,0,0,1,0,1,0,0,1,0,0,0,8,8,8,1,1,1,0,0,0,0,0
0,4,24,1,0,1,0,2,1,4,0,0,1,2,6,0,0,2,6,0,0,1,0,5,2,2,6,11,3,0.55,6,9,1,7,0,0,1,0,0,0,0,0,1,0.5,0,3,2.5,2,1,1,1,0,0,0,0,0
0,1,5,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,3,0,0,1,1,1,1,1,3,4,1,0,1,4,1,2,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
