CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
0,3,30,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,4,0,0,1,1,2,1,1,4,7,1,3,2,5,1,3,0,1,1,100,3,0,0,1,2,2,2,2,2,2,1,1,1,3,0.75,0,0,0
0,1,34,1,1,1,0,1,1,6,0,5,1,1,25,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5,4,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,31,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,3,3,1,2,0,1,1,0,0,4,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
0,1,38,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,15,0,0,1,0,0,3,3,11,16,0,1,6,11,1,10,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,33,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,13,0,0,1,0,0,1,1,9,13,0,1.23,4,9,1,8,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,47,1,7,1,0,7,1,1,0,0,1,7,19,1,7,7,18,0,0,1,0,0,7,7,10,18,0,1.06,10,10,1,9,0,7,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,134,1,31,1,0,31,1,1,0,0,1,31,31,1,31,31,68,0,0,1,0,0,31,31,37,68,0,0.46,35,37,1,36,0,31,1,0,0,1,2,0,0,0,0,1,0.612903226,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,44,1,7,1,0,7,1,1,0,0,1,7,16,1,7,7,18,0,0,1,0,0,7,7,11,18,0,0.89,10,11,1,10,0,7,1,0,1,1,2,1,0,0,0,1,0.714285714,0,1,1,1,0,0,0,0,0
0,1,28,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,7,0,0,1,0,0,2,2,5,7,0,2.29,5,5,1,4,0,2,1,0,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,29,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,8,0,0,1,0,0,2,2,6,8,0,2,5,6,1,5,0,2,1,0,0,1,2,0,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,29,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,8,0,0,1,0,0,2,2,6,8,0,2,5,6,1,5,0,2,1,0,2,1,2,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,34,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,11,0,0,1,0,0,4,4,7,11,0,1.45,7,7,1,6,0,4,1,0,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,35,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,12,0,0,1,0,0,4,4,8,12,0,1.33,7,8,1,7,0,4,1,0,1,1,2,1,0,0,0,1,0.75,0,1,1,1,0,0,0,0,0
0,1,136,1,38,1,0,38,1,1,0,0,1,38,16,1,38,38,79,0,0,1,0,0,38,38,41,79,0,0.2,41,41,1,40,0,38,1,0,0,1,1,0,0,0,0,1,0.578947368,0,1,1,1,0,0,0,0,0
0,1,85,1,20,1,0,20,1,1,0,0,1,20,16,1,20,20,45,0,0,1,0,0,20,20,25,45,0,0.36,24,25,1,24,0,20,1,0,0,3,2,0,0,0,0,1,0.9,0,1,1,1,0,0,0,3,1
0,1,41,1,6,1,0,6,1,1,0,0,1,6,16,1,6,6,16,0,0,1,0,0,6,6,10,16,0,1,9,10,1,9,0,6,1,0,1,4,2,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,44,1,7,1,0,7,1,1,0,0,1,7,16,1,7,7,18,0,0,1,0,0,7,7,11,18,0,0.89,10,11,1,10,0,7,1,0,1,1,2,1,0,0,0,1,0.714285714,0,1,1,1,0,0,0,0,0
0,1,28,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,7,0,0,1,0,0,2,2,5,7,0,2.29,5,5,1,4,0,2,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,33,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,10,0,0,1,0,0,3,3,7,11,0,1.45,6,7,1,6,0,3,1,0,0,1,2,0,0,0,0,1,0.333333333,0,1,1,1,0,0,0,0,0
0,1,94,1,21,1,0,21,1,1,0,0,1,21,22,1,21,21,48,0,0,1,0,0,21,21,25,48,0,0.46,24,25,1,24,0,21,1,0,1,2,2,1,1,0.142857143,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,46,1,8,1,0,8,1,1,0,0,1,8,16,1,8,8,19,0,0,1,0,0,8,8,11,19,0,0.84,11,11,1,10,0,8,1,0,2,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,2,1,1,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,50,1,9,1,0,9,1,1,0,0,1,9,16,1,9,9,22,0,0,1,0,0,9,9,13,22,0,0.73,12,13,1,12,0,9,1,0,0,7,2,0,0,0,0,1,0.555555556,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,1,80,1,19,1,0,19,1,1,0,0,1,19,16,1,19,19,42,0,0,1,0,0,19,19,23,42,0,0.38,22,23,1,22,0,19,1,0,0,1,2,0,0,0,0,1,0.789473684,0,1,1,1,0,0,0,0,0
0,1,34,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,11,0,0,1,0,0,4,4,7,11,0,1.45,7,7,1,6,0,4,1,0,2,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,46,1,8,1,0,8,1,1,0,0,1,8,16,1,8,8,19,0,0,1,0,0,8,8,11,19,0,0.84,11,11,1,10,0,8,1,0,1,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,187,1,55,1,0,55,1,1,0,0,1,55,16,1,55,55,113,0,0,1,0,0,55,55,58,113,0,0.14,58,58,1,57,0,55,1,0,0,1,1,0,0,0,0,1,0.509090909,0,1,1,1,0,0,0,0,0
0,1,32,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,3,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,30,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,2,3,1,2,0,1,1,0,0,2,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,61,1,4,1,0,4,1,7,0,6,1,4,46,1,4,4,7,0,0,1,0,0,4,4,7,8,0,5.75,7,7,1,6,0,4,1,0,0,2,1,0,2,2,2,1,0.25,0,1,1,1,0,0,0,0,0
0,1,43,1,1,1,0,1,1,10,0,9,1,1,36,1,1,1,3,0,0,1,0,0,1,1,3,4,0,9,3,3,1,2,0,1,1,0,0,43,0,0,100,100,100,0,0,0,1,1,1,0,0,0,0,0
0,1,50,1,1,1,0,1,1,14,0,13,1,1,44,1,1,1,3,0,0,1,0,0,1,1,3,4,0,11,2,3,1,2,0,1,1,0,1,30,2,1,16,16,16,1,1,1,1,1,1,0,0,0,0,0
0,1,40,1,1,1,0,1,1,11,0,10,1,1,34,1,1,1,4,0,0,1,0,0,1,1,3,4,0,8.5,2,3,1,2,0,1,1,0,0,2,5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,10,0,0,0,0,0,0,0,7,11,0,1.91,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,64,1,3,1,0,3,1,11,0,10,1,3,52,1,3,3,6,0,0,1,0,0,3,3,6,7,0,7.43,5,6,1,5,0,3,1,0,2,9,0,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,64,1,4,1,0,4,1,7,0,6,1,4,51,1,4,4,6,0,0,1,0,0,4,4,6,7,0,7.29,6,6,1,5,0,4,1,0,1,1,2,1,1,0.25,0,1,1,1,1,1,1,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,10,0,0,0,0,0,0,0,7,11,0,1.91,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,172,4,0,1,0,27,3,14,0,4,3,9,60,1,9,25,29,0,8,4,9,60,25,9,29,98,51,0.61,14,80,4,54,0,9,3,38,3,0,5,1,23,8.888888889,2,8,5.222222222,3,4,2.888888889,1,4,1,0,0,0
0,3,170,1,0,1,0,12,1,9,0,6,1,12,98,1,12,12,23,0,2,1,12,20,12,12,23,55,19,1.78,17,42,1,29,0,12,1,58,3,56,9,1,16,4.916666667,2,5,3,1,1,1,1,0,0,0,0,0
0,1,31,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,3,3,1,2,0,1,1,0,0,6,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
10,10,421,7,2,1,1,73,2,11,20,0,2,41,51,12,41,69,125,0,5,11,29,166,69,46,114,312,94,0.16,58,208,7,136,0,21,2,100,1,3,9,2,19,4.731707317,0,11,3.682926829,0,10,2.073170732,1,4,0.814814815,0,0,0
0,3,85,2,0,1,0,10,1,4,0,0,1,9,25,1,9,10,22,3,2,2,6,15,10,9,21,43,12,0.58,17,33,2,24,0,9,1,55,1,12,3,2,4,1.888888889,1,4,2,1,2,1.111111111,1,1,0.272727273,0,0,0
1,4,236,2,0,1,0,23,1,8,21,4,1,22,118,1,22,23,43,0,0,2,21,43,23,22,43,93,25,1.27,25,68,2,44,0,1,1,0,1,0,3,1,14,4.181818182,0,4,2.909090909,1,2,1.045454545,1,1,0.111111111,0,0,0
0,3,425,2,0,1,0,46,1,8,0,4,1,41,204,1,41,46,71,2,2,2,39,64,46,41,71,174,55,1.17,47,126,2,78,0,41,1,92,1,1,19,2,383,24.26829268,0,5,2.292682927,1,2,1.12195122,1,1,0.14893617,0,0,0
1,4,509,3,0,1,0,57,1,7,0,2,1,53,188,2,55,56,125,0,4,3,54,110,57,55,113,261,77,0.72,60,190,2,134,0,55,1,100,3,0,27,1,55,2.745454545,0,8,3.218181818,1,3,1,0,1,0.050847458,0,0,0
0,4,102,3,0,1,0,13,1,4,0,0,1,10,28,1,10,13,28,3,0,3,7,20,13,10,25,60,17,0.47,14,42,3,28,0,10,1,0,3,0,12,1,4,1.6,0,14,3.3,1,3,1.3,1,2,0.583333333,0,0,0
0,3,409,2,0,1,0,58,1,5,0,1,1,55,110,1,55,58,88,2,11,2,53,94,58,55,85,236,89,0.47,63,174,2,115,0,55,1,96,2,2,12,1,32,3.163636364,0,10,2.309090909,1,2,1.054545455,1,1,0.087719298,0,0,0
0,1,78,1,7,1,0,7,1,5,0,4,1,7,52,1,7,7,15,0,0,1,0,0,7,7,15,16,0,3.25,10,15,1,14,0,7,1,0,1,1,4,1,3,1.285714286,0,1,0.428571429,0,1,1,1,0,0,0,0,0
1,7,170,8,0,1,1,25,2,10,3,2,2,11,51,1,11,24,34,1,3,9,9,48,24,11,32,100,40,0.51,19,72,8,46,0,8,2,75,2,0,9,1,20,4.727272727,1,12,3.727272727,1,22,3.454545455,1,3,1.153846154,0,3,1
0,4,80,3,0,1,0,10,1,5,0,0,1,7,25,1,7,10,20,0,2,3,7,15,10,7,21,44,13,0.57,11,34,3,22,0,7,1,57,1,5,6,2,8,3.714285714,1,2,1.571428571,1,3,1.428571429,1,2,0.777777778,0,0,0
1,7,1628,8,1,1,0,282,1,9,78,1,1,219,359,72,219,277,189,0,3,9,217,690,277,227,313,1098,342,0.33,171,655,8,380,0,141,1,33,3,2,11,2,40,1.835616438,0,13,2.063926941,1,20,1.351598174,1,3,0.248322148,0,0,0
0,3,658,1,0,1,0,61,1,9,1,5,1,61,393,1,61,61,74,2,1,1,59,63,61,61,70,198,62,1.98,67,132,1,70,0,60,1,4,4,0,3,1,13,2.721311475,1,3,2,1,1,1,1,0,0,0,0,0
0,3,722,3,0,1,0,65,1,9,0,5,1,62,380,1,62,65,106,2,3,3,60,111,65,62,104,272,98,1.4,70,202,3,136,0,62,1,90,1,1,27,1,169,10.08064516,0,6,3.096774194,0,3,1.048387097,1,2,0.107692308,0,0,0
0,3,99,2,0,1,0,15,1,3,0,0,1,14,21,1,14,15,27,0,2,2,14,22,15,14,27,60,18,0.35,18,45,2,30,0,14,1,53,2,0,5,1,5,2.857142857,1,6,1.928571429,1,1,1,1,0,0,0,0,0
0,3,40,1,0,1,0,2,1,3,0,0,1,2,25,1,2,2,6,0,0,1,2,2,2,2,6,11,2,2.27,4,8,1,5,0,2,1,0,2,0,2,1,1,0.5,0,1,1,1,1,1,1,0,0,0,0,0
17,7,1621,10,7,1,1,269,1,10,0,2,1,175,418,26,177,260,155,2,32,10,151,620,260,196,277,997,373,0.42,206,650,10,384,0,177,2,100,3,19,14,2,78,4.02259887,0,9,2.11299435,0,24,1.627118644,0,3,0.426470588,0,6,1
1,8,444,4,0,1,0,104,1,10,20,1,1,55,86,18,55,82,41,22,0,7,32,185,82,77,77,292,117,0.29,66,194,4,109,0,35,2,0,1,0,5,2,13,3.109090909,0,5,2.018181818,1,4,1.490909091,1,2,0.459459459,0,2,1
1,6,257,1,0,1,0,40,1,7,13,1,1,40,64,14,40,40,28,0,0,1,39,101,40,40,53,163,42,0.39,30,95,1,54,0,27,1,0,1,0,4,2,3,1.6,0,4,1.525,0,1,1,1,0,0,0,0,0
0,3,73,1,0,1,0,4,1,8,0,4,1,4,40,1,4,4,13,0,2,1,4,7,4,4,12,25,7,1.6,8,19,1,14,0,4,1,37,1,0,4,1,10,4.25,2,3,2.5,2,1,1,1,0,0,0,0,0
0,5,375,4,0,1,0,45,2,10,0,4,2,29,151,1,29,45,63,5,3,4,24,97,45,29,61,190,83,0.79,34,144,4,99,0,29,2,95,2,3136,12,2,290,30.44827586,0,8,4.620689655,0,5,1.517241379,1,2,0.548387097,0,0,0
1,4,96,2,0,1,0,14,1,4,2,0,1,11,25,1,11,14,23,0,4,2,10,21,14,11,23,57,19,0.44,14,42,2,27,0,9,1,77,1,0,4,3,6,3.272727273,1,6,2.545454545,1,2,1.272727273,1,1,0.357142857,0,0,0
0,3,106,1,0,1,0,10,1,5,0,2,1,10,43,1,10,10,19,0,2,1,10,18,10,10,19,48,18,0.9,15,37,1,26,0,10,1,50,1,0,4,1,14,4.8,0,4,2.4,2,1,1,1,0,0,0,0,0
