Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
32,1,98,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,11,1,4,3,0,10,0.363636,0.24074099999999998,13,12,4,7,0.24074099999999998,13,1,1,0,0,1,41,67,4,4,4,4,10,0,10,3,10,12,0,10,3,41,67,4,4,4,4,10,0,10,3,10,12,0,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,1,153,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,21,6,8,7,11,26,0.3125,0.164948,16,16,5,11,0.164948,16,0,0,0,0,0,81,117,7,6,7,6,15,0,15,7,15,29,0,15,7,81,117,7,6,7,6,15,0,15,7,15,29,0,15,7,0,0,28,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
40,1,87,2,0.0,0,0,0,0.0,0.0,0,0,0,3,3,5,2,31,5,2,4,0.0,0.166667,6,0,0,2,0.166667,6,0,0,28,42,0,30,48,3,2,3,2,2,0,1,0,2,14,0,1,0,30,48,3,2,3,2,2,0,1,0,2,14,0,1,0,0,1,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
56,1,270,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,15,2,0,0,2,8,1.0,0.671362,143,140,3,0,0.671362,143,0,0,0,0,0,70,215,0,2,0,2,6,0,2,0,6,36,0,2,0,70,215,0,2,0,2,6,0,2,0,6,36,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
63,1,290,2,0.6699149999999999,7,8,7,0.491228,0.614907,112,99,3,1,1,12,37,8,28,66,77,0.333333,0.134409,25,16,4,8,0.134409,25,1,1,6,8,1,161,228,12,2,9,0,11,0,11,0,13,118,0,12,0,161,228,12,2,9,0,11,0,11,0,13,118,0,12,0,0,0,73,0,1,0,0,0,0,45,0,1,0,0,0,6,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,0,0,1,2,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,0,0,1,6,0,0,0,12,14,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,1,521,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,55,2,0,0,4,18,1.0,0.43316800000000005,175,174,3,0,0.41395299999999996,178,0,0,0,0,0,229,392,5,3,5,3,14,0,2,0,14,121,0,2,0,252,421,8,4,8,4,18,0,6,0,18,128,0,6,0,0,0,17,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,1,1,9,0,0,0,0
43,1,120,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,13,0,1,1,0,6,0.2,0.0895522,6,6,1,4,0.0895522,6,0,0,0,0,0,61,78,3,1,3,1,6,0,4,1,6,32,0,4,1,61,78,3,1,3,1,6,0,4,1,6,32,0,4,1,0,0,18,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,49,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,2,1,0,4,0.2,0.3,6,5,1,4,0.3,6,0,0,0,0,0,14,20,1,0,1,0,4,0,4,0,4,3,0,4,0,14,20,1,0,1,0,4,0,4,0,4,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,49,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,2,1,0,0,1,2,0.5,0.35,7,7,1,1,0.35,7,0,0,0,0,0,13,15,1,0,1,0,1,0,1,1,1,5,0,1,1,13,15,1,0,1,0,1,0,1,1,1,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,579,2,0.14481,3,13,3,0.100604,0.12463800000000001,50,43,1,4,4,84,13,3,2,21,43,0.166667,0.222989,97,81,2,10,0.219457,97,0,0,0,0,0,338,490,29,6,29,6,22,4,11,6,22,184,4,11,6,345,497,29,6,29,6,23,4,12,6,23,187,4,12,6,0,6,80,3,51,0,1,0,0,21,0,0,0,5,0,2,0,34,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,11,0,0,1,0,0,0,0
32,1,64,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,1,1,1,0,3,0.75,0.666667,26,26,3,1,0.666667,26,1,1,0,0,1,13,33,1,1,1,1,3,0,3,0,3,3,0,3,0,13,33,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,1,108,2,0.45641000000000004,2,6,2,0.303571,0.37837800000000005,17,14,1,2,2,8,8,1,0,8,10,1.0,0.36206900000000003,21,21,1,0,0.36206900000000003,21,1,1,0,0,1,37,56,7,3,6,1,2,4,0,0,5,18,4,3,1,37,56,7,3,6,1,2,4,0,0,5,18,4,3,1,0,0,19,1,2,0,0,0,0,12,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
53,1,150,2,0.310105,2,6,2,0.173469,0.28,17,14,1,2,2,8,8,0,0,9,12,1.0,0.46808500000000003,44,44,3,0,0.46808500000000003,44,1,1,0,0,1,50,98,6,0,6,0,3,2,2,0,3,27,2,2,0,50,98,6,0,6,0,3,2,2,0,3,27,2,2,0,0,0,17,1,1,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
27,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,14,2,0,2,0,1,1,1,0,1,3,1,1,0,12,14,2,0,2,0,1,1,1,0,1,3,1,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
53,1,163,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,20,5,0,0,5,9,0.5,0.125,13,13,1,1,0.125,13,0,0,0,0,0,91,111,3,2,3,2,4,1,1,0,4,55,1,1,0,91,111,3,2,3,2,4,1,1,0,4,55,1,1,0,0,0,19,3,4,0,0,0,0,0,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,0,0,0
27,1,36,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,0,0,1,2,0.5,0.307692,4,3,1,1,0.307692,4,0,0,0,0,0,9,10,0,0,0,0,1,0,1,0,1,5,0,1,0,9,10,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,118,2,0.364706,2,24,2,0.17441900000000002,0.17647100000000002,15,12,1,1,1,25,2,15,2,0,10,0.0,0.0,0,0,0,11,0.0,0,1,2,0,0,2,68,86,5,4,5,4,10,0,10,4,10,29,0,10,4,68,86,5,4,5,4,10,0,10,4,10,29,0,10,4,0,0,36,0,15,0,0,14,0,11,0,0,0,1,0,0,0,1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,108,2,0.386364,2,7,2,0.4,0.41791000000000006,30,28,0,3,3,18,4,0,0,5,10,0.0,0.0289855,2,0,0,3,0.0289855,2,0,0,0,0,0,67,75,0,1,0,1,5,0,2,4,5,40,0,2,4,67,75,0,1,0,1,5,0,2,4,5,40,0,2,4,0,0,31,4,1,0,0,0,0,18,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
29,1,62,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,2,1,0,6,0.14285699999999998,0.14285699999999998,4,4,1,6,0.14285699999999998,4,0,0,0,0,0,24,34,4,3,4,3,6,0,6,3,6,6,0,6,3,24,34,4,3,4,3,6,0,6,3,6,6,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,116,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,26,3,8,5,4,17,0.07692310000000001,0.0410959,3,3,1,12,0.0410959,3,2,2,0,0,1,70,88,26,23,4,3,13,0,12,4,61,40,0,58,25,70,88,26,23,4,3,13,0,12,4,61,40,0,58,25,0,0,37,4,19,0,0,16,0,0,0,1,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0
29,1,276,2,0.5824560000000001,22,298,22,0.29435500000000003,0.33658499999999997,73,69,2,1,1,78,2,12,22,1,37,0.027027,0.028436000000000003,6,5,1,36,0.028436000000000003,6,1,1,0,0,1,205,248,14,13,14,13,36,0,36,13,36,118,0,36,13,205,248,14,13,14,13,36,0,36,13,36,118,0,36,13,0,0,123,0,57,0,0,32,0,33,0,1,0,2,0,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,0,0,0
28,1,88,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,15,4,8,7,4,13,0.11111099999999999,0.06,3,3,1,8,0.06,3,2,2,0,0,1,47,61,24,22,2,2,9,0,8,2,57,25,0,54,23,47,61,24,22,2,2,9,0,8,2,57,25,0,54,23,0,0,26,0,11,0,0,10,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
