Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
13,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,6,1,0,0,0,1,0.5,0.0952381,4,4,1,1,0.0952381,4,1,1,0,0,1,38,43,2,0,2,0,1,0,1,0,1,15,0,1,0,38,43,2,0,2,0,1,0,1,0,1,15,0,1,0,0,0,5,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
12,1,23,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,0,0,2,0.333333,0.28571399999999997,4,4,1,2,0.28571399999999997,4,1,1,0,0,1,10,12,0,0,0,0,2,0,2,0,2,1,0,2,0,10,12,0,0,0,0,2,0,2,0,2,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,102,2,0.22754499999999997,2,10,2,0.213115,0.288889,13,13,1,3,3,12,2,0,0,4,6,1.0,0.262295,16,16,2,0,0.262295,16,0,0,0,0,0,45,61,0,0,0,0,2,0,1,0,2,25,0,1,0,45,61,0,0,0,0,2,0,1,0,2,25,0,1,0,0,1,13,0,2,0,0,2,0,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,24,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,1,1,0,1,0.5,0.235294,4,4,1,1,0.235294,4,0,0,0,0,0,13,16,2,0,2,0,1,1,1,0,1,1,1,1,0,13,16,2,0,2,0,1,1,1,0,1,1,1,1,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
27,1,122,2,0.0,0,0,0,0.0,0.0,0,0,5,0,0,17,3,1,0,2,19,0.055555600000000004,0.05,4,4,1,17,0.05,4,1,1,0,0,1,76,96,3,5,2,5,17,1,17,5,17,21,2,17,5,76,96,3,5,2,5,17,1,17,5,17,21,2,17,5,0,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
34,1,201,2,0.12903199999999998,1,2,2,0.14881,0.162162,25,18,10,0,0,10,5,0,0,15,25,0.0909091,0.0347826,4,4,1,10,0.0347826,4,0,0,0,0,0,111,168,0,0,0,0,10,0,10,0,10,88,0,10,0,111,168,0,0,0,0,10,0,10,0,10,88,0,10,0,0,0,37,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,44,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,4,0,11,7,0,2,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,21,27,2,2,2,2,2,2,2,0,2,12,2,2,0,21,27,2,2,2,2,2,2,2,0,2,12,2,2,0,0,0,11,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
55,1,477,2,0.0,0,0,0,0.0,0.0,0,0,4,4,4,73,25,119,211,34,68,0.0909091,0.108824,37,20,3,30,0.108824,37,1,1,0,0,1,303,423,21,17,19,15,34,2,32,4,43,175,2,41,4,303,423,21,17,19,15,34,2,32,4,43,175,2,41,4,0,4,87,1,54,0,2,42,0,0,0,1,0,4,0,3,0,10,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14,1,0,0,0,0,0,0
18,1,37,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,1,1,2,2,5,0.333333,0.166667,3,3,1,2,0.166667,3,0,0,0,0,0,15,20,0,0,0,0,3,0,2,0,3,4,0,2,0,15,20,0,0,0,0,3,0,2,0,3,4,0,2,0,0,1,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,92,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,15,8,11,8,2,10,0.11111099999999999,0.053571400000000005,3,3,1,8,0.053571400000000005,3,0,0,0,0,0,53,65,7,3,7,3,8,7,8,0,8,22,7,8,0,53,65,7,3,7,3,8,7,8,0,8,22,7,8,0,0,0,23,0,11,0,0,8,0,0,0,1,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
