Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
33,1,1039,2,0.11428599999999998,4,17,7,0.0794439,0.0920897,80,78,7,3,3,190,11,14,203,47,162,0.00917431,0.01854,16,8,1,108,0.01854,16,3,3,2,12,1,847,1007,7,21,7,11,115,0,108,9,155,415,0,148,19,847,1007,7,21,7,11,115,0,108,9,155,415,0,148,19,0,3,296,0,32,0,1,0,0,44,0,1,0,1,5,2,0,16,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,3,6,0,0,0,2,1
22,1,162,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,31,5,2,4,2,22,0.0625,0.138211,17,17,1,15,0.138211,17,1,1,2,2,1,106,141,2,0,2,0,20,0,15,0,21,38,0,16,0,106,141,2,0,2,0,20,0,15,0,21,38,0,16,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,63,2,0.0,0,0,0,0.0,0.0,0,0,7,0,0,8,3,3,3,3,11,0.125,0.108108,4,4,1,7,0.108108,4,4,4,3,3,1,33,41,7,21,0,0,8,0,7,0,156,8,0,148,19,33,41,7,21,0,0,8,0,7,0,156,8,0,148,19,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
26,1,243,2,0.0,0,0,0,0.0,0.0,0,0,7,3,3,45,3,3,27,2,23,0.0526316,0.0215054,4,4,1,18,0.0215054,4,3,3,2,2,1,182,218,2,0,2,0,21,0,18,0,21,96,0,18,0,182,218,2,0,2,0,21,0,18,0,21,96,0,18,0,0,0,48,0,11,0,3,0,0,0,0,1,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,3,0,1,1
20,1,112,2,0.886179,4,22,4,0.7956989999999999,0.8641979999999999,74,70,1,3,3,24,2,2,2,2,8,0.0,0.0,0,0,0,6,0.0,0,1,1,2,8,1,81,93,2,0,2,0,6,0,5,0,6,41,0,5,0,81,93,2,0,2,0,6,0,5,0,6,41,0,5,0,0,0,48,0,4,0,0,0,0,33,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
24,1,120,2,0.865079,4,22,4,0.762887,0.833333,74,70,1,3,3,25,3,4,9,3,10,0.166667,0.0344828,3,3,1,5,0.0344828,3,4,4,4,7,1,84,97,9,21,2,0,7,0,5,0,157,42,0,148,19,84,97,9,21,2,0,7,0,5,0,157,42,0,148,19,0,0,56,0,4,0,0,0,0,33,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,1
33,1,417,2,0.129555,1,8,2,0.0779221,0.107143,30,30,13,3,3,77,4,15,46,16,38,1.0,0.178886,61,61,16,0,0.178886,61,0,0,0,0,0,280,385,1,0,1,0,22,0,15,0,22,191,0,15,0,280,385,1,0,1,0,22,0,15,0,22,191,0,15,0,0,1,41,0,17,0,0,0,0,14,0,1,0,1,2,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40,1,253,2,0.0657194,1,2,1,0.0514019,0.0609756,11,10,3,2,2,42,1,3,4,11,37,0.153846,0.16751300000000002,33,33,4,22,0.16751300000000002,33,0,0,0,0,0,164,214,4,0,4,0,26,0,25,0,26,67,0,25,0,164,214,4,0,4,0,26,0,25,0,26,67,0,25,0,0,1,61,0,7,0,0,0,0,8,0,1,0,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
36,1,146,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,22,1,5,5,7,24,0.22222199999999998,0.209524,22,22,4,14,0.209524,22,0,0,0,0,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,83,111,3,0,3,0,17,0,17,0,17,30,0,17,0,0,1,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
22,1,81,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,5,31,48,9,18,0.1,0.0740741,4,4,1,9,0.0740741,4,2,2,5,11,1,50,60,1,0,1,0,9,0,9,0,9,17,0,9,0,50,60,1,0,1,0,9,0,9,0,9,17,0,9,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
