Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
87,1,3314,2,0.310324,25,321,71,0.206629,0.294925,667,645,1,8,5,439,36,23,23,35,107,1.0,0.42276800000000003,895,883,54,0,0.306174,977,0,0,0,0,0,1222,2236,10,3,10,3,72,0,53,0,72,783,0,53,0,2214,3228,138,67,124,4,132,0,87,1,602,1322,0,349,32,0,33,607,40,566,0,3,282,0,262,0,0,0,71,126,2,0,159,231,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,39,66,1,1,0,0,0,0
16,1,61,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,1,3,0,4,1.0,0.734694,36,36,3,0,0.734694,36,0,0,0,0,0,13,46,1,0,1,0,4,0,2,0,4,3,0,2,0,13,46,1,0,1,0,4,0,2,0,4,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,6308,2,0.277096,26,309,79,0.180877,0.261513,1101,1096,8,11,8,567,60,19,39,54,146,0.9714290000000001,0.476055,1501,1453,68,2,0.302545,1831,0,0,0,0,0,1652,3261,40,2,40,2,92,0,69,1,92,1075,0,69,1,4221,6087,255,426,236,31,308,0,212,3,3004,2680,0,1812,167,0,72,1419,27,1228,0,18,507,0,514,0,8,0,100,296,6,0,408,573,1,0,4,4,0,0,0,0,0,0,0,0,0,0,12,0,6,214,61,4,1,27,0,0,0
382,1,750,2,0.405159,3,15,3,0.13279100000000002,0.312102,49,49,2,3,3,49,1,35,32,2,26,1.0,0.7903680000000001,558,558,18,0,0.78042,558,1,1,1,32,1,148,360,19,12,5,5,24,0,17,2,80,76,0,49,5,157,369,19,12,5,5,25,0,18,2,81,83,0,50,5,0,1,46,8,39,0,1,13,0,34,0,1,0,0,8,0,0,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0
29,1,198,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,25,3,0,0,5,18,1.0,0.508571,89,89,11,0,0.508571,89,1,1,0,0,1,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,0,0,7,2,11,0,0,4,0,0,0,1,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
29,1,193,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,30,3,0,0,5,18,1.0,0.494118,84,84,11,0,0.494118,84,1,1,0,0,1,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,0,0,7,2,12,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
133,1,3344,2,0.346593,33,184,35,0.178705,0.334524,574,562,3,10,10,500,12,8,31,30,102,1.0,0.49887299999999996,1328,1222,35,0,0.487257,1606,0,0,0,0,0,1334,2717,80,13,80,13,72,1,34,0,72,899,1,34,0,1690,3212,139,21,125,14,101,1,42,1,157,1133,1,72,4,0,10,374,15,602,0,4,242,0,217,0,1,0,59,109,2,0,245,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,27,17,0,2,1,0,0,0
183,1,1554,2,0.453454,16,91,16,0.22667600000000002,0.439655,311,306,10,9,8,209,8,45,87,21,80,0.941176,0.5409229999999999,727,715,32,2,0.5174300000000001,757,0,0,9,48,0,617,1283,14,8,14,8,59,0,33,4,59,382,0,33,4,706,1372,28,40,28,12,81,0,49,8,305,429,0,169,20,0,7,240,16,202,0,3,116,0,122,0,5,0,16,27,1,0,57,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,16,0,1,2,0,0,0
24,1,123,2,0.514563,1,4,1,0.18,0.486486,18,18,1,3,3,9,2,5,1,3,9,1.0,0.663636,73,69,4,0,0.663636,73,0,0,0,0,0,37,100,2,2,2,2,6,0,3,0,6,15,0,3,0,37,100,2,2,2,2,6,0,3,0,6,15,0,3,0,0,0,14,2,4,0,0,2,0,12,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
38,1,199,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,27,3,6,23,5,20,1.0,0.526012,91,91,13,0,0.526012,91,1,1,0,0,1,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,0,0,5,2,11,0,0,4,0,0,0,1,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
26,1,189,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,21,3,0,0,12,27,1.0,0.655844,101,101,16,0,0.639241,101,0,0,0,0,0,53,160,3,0,3,0,15,0,15,0,15,26,0,15,0,57,164,3,0,3,0,16,0,16,0,16,27,0,16,0,0,0,5,0,7,0,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,1,183,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,30,3,0,0,5,18,1.0,0.49375,79,79,11,0,0.49375,79,1,1,0,0,1,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,0,0,7,2,12,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
136,1,164,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,0,0,0,4,1.0,0.933775,141,141,2,0,0.933775,141,1,1,0,0,1,10,29,15,8,1,1,4,0,1,1,60,3,0,33,4,10,29,15,8,1,1,4,0,1,1,60,3,0,33,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,69,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,0,0,0,4,0.5,0.727273,40,40,1,1,0.727273,40,1,1,0,0,1,15,31,16,8,2,1,4,0,1,1,60,4,0,33,4,15,31,16,8,2,1,4,0,1,1,60,4,0,33,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,1,1419,2,0.0332536,1,5,1,0.017502,0.0275344,22,22,4,9,7,340,5,7,82,2,39,1.0,0.42889700000000003,564,529,27,0,0.415149,570,0,0,0,0,0,751,1205,34,3,34,3,37,0,26,0,37,534,0,26,0,803,1257,40,3,40,3,53,0,41,0,53,557,0,41,0,0,1,123,6,365,0,1,191,0,20,0,4,0,26,37,0,0,138,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,1,1,0,0,0
15,1,341,2,0.390789,4,14,4,0.20795100000000002,0.39534899999999995,68,68,1,11,7,38,3,4,12,2,9,1.0,0.36715,76,62,1,0,0.47400600000000004,155,0,0,4,4,0,131,282,8,1,8,1,7,0,0,0,7,79,0,0,0,172,327,27,1,27,1,12,0,2,0,12,91,0,2,0,0,2,59,7,57,0,1,15,0,30,0,0,0,5,17,0,0,19,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,1,0,0,0,0
64,1,1468,2,0.512725,10,103,19,0.274733,0.472674,386,320,3,7,6,220,3,4,6,6,64,0.714286,0.5244300000000001,644,531,25,10,0.49373599999999995,670,0,0,0,0,0,584,1260,9,3,9,3,58,0,34,0,58,384,0,34,0,687,1405,19,3,19,3,77,0,38,0,87,427,0,44,0,0,5,255,11,170,0,5,84,0,139,0,3,0,20,36,0,0,42,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,6,0,3,5,0,0,0
380,1,744,2,0.407012,3,15,3,0.134247,0.314103,49,49,2,3,3,48,1,2,0,2,26,1.0,0.7903,554,553,18,0,0.7802819999999999,554,1,1,0,0,1,147,356,19,12,5,5,24,0,17,2,80,76,0,49,5,156,365,19,12,5,5,25,0,18,2,81,83,0,50,5,0,1,46,8,41,0,1,14,0,34,0,1,0,0,8,0,0,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0
123,1,3427,2,0.322606,33,176,35,0.170045,0.318103,562,550,3,10,10,558,10,7,16,27,97,1.0,0.488271,1353,1233,35,0,0.48568100000000003,1645,0,0,0,0,0,1418,2836,80,13,80,13,70,1,34,0,70,984,1,34,0,1742,3305,139,21,125,14,100,1,42,1,156,1181,1,72,4,0,10,358,19,638,0,5,262,0,210,0,1,0,59,112,1,0,256,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,17,1,2,5,0,0,0
183,1,1509,2,0.47762200000000005,16,91,16,0.23436300000000002,0.459459,311,306,10,9,8,199,7,10,24,21,80,0.941176,0.5439390000000001,718,706,32,2,0.523575,744,0,0,7,7,0,602,1252,14,8,14,8,59,0,33,4,59,370,0,33,4,677,1327,26,32,26,11,76,0,46,7,244,410,0,136,16,0,6,224,16,188,0,3,110,0,122,0,4,0,14,25,1,0,51,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,15,0,1,2,0,0,0
23,1,121,2,0.524752,1,4,1,0.181818,0.486486,18,18,1,3,3,9,2,5,1,3,9,1.0,0.657407,71,68,4,0,0.657407,71,0,0,0,0,0,37,99,2,2,2,2,6,0,3,0,6,15,0,3,0,37,99,2,2,2,2,6,0,3,0,6,15,0,3,0,0,0,14,2,4,0,0,2,0,12,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
