Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
29,1,198,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,25,3,0,0,5,18,1.0,0.508571,89,89,11,0,0.508571,89,1,1,0,0,1,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,86,170,9,1,1,0,13,0,10,0,19,49,0,10,0,0,0,7,2,11,0,0,4,0,0,0,1,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
29,1,193,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,30,3,0,0,5,18,1.0,0.494118,84,84,11,0,0.494118,84,1,1,0,0,1,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,86,165,10,1,2,0,13,0,10,0,19,53,0,10,0,0,0,7,2,12,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
38,1,199,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,27,3,4,15,5,20,1.0,0.526012,91,91,13,0,0.526012,91,1,1,0,0,1,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,82,162,9,1,1,0,15,0,12,0,21,50,0,12,0,0,0,5,2,11,0,0,4,0,0,0,1,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
29,1,183,2,0.0,0,0,0,0.0,0.0,0,0,3,4,4,30,3,0,0,5,18,1.0,0.49375,79,79,11,0,0.49375,79,1,1,0,0,1,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,81,155,9,1,1,0,13,0,10,0,19,52,0,10,0,0,0,7,2,12,0,0,6,0,0,0,1,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
15,1,341,2,0.0,0,0,0,0.0,0.0,0,0,1,11,7,38,3,4,12,2,9,1.0,0.36715,76,62,1,0,0.47400600000000004,155,0,0,4,4,0,131,282,8,1,8,1,7,0,0,0,7,79,0,0,0,172,327,27,1,27,1,12,0,2,0,12,91,0,2,0,0,2,29,7,57,0,1,15,0,0,0,0,0,5,17,0,0,19,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,0,1,0,0,0,0
87,5,111,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,5,5,0,2,1.0,0.7717390000000001,71,71,1,0,0.7717390000000001,71,0,0,0,0,0,21,25,17,0,17,0,2,0,0,0,2,2,0,0,0,21,25,17,0,17,0,2,0,0,0,2,2,0,0,0,0,0,7,2,8,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0
117,5,124,6,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,6,1,0,1,1.0,0.384615,5,4,1,0,0.384615,5,0,0,0,0,0,8,8,2,0,2,0,1,0,0,0,1,2,0,0,0,8,8,2,0,2,0,1,0,0,0,1,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
129,5,131,6,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,1,1,0,1,2,0.5,0.5,3,3,1,1,0.5,3,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,1,1,0,1,0,3,3,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,2,7,7,2,8,0.166667,0.0377358,2,2,1,5,0.0377358,2,0,0,0,0,0,51,63,4,0,4,0,6,1,5,0,6,13,1,5,0,51,63,4,0,4,0,6,1,5,0,6,13,1,5,0,0,1,19,1,11,0,0,0,0,0,0,0,0,0,2,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0
27,1,56,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,5,0,1,2,0,2,1.0,0.46875,15,15,3,0,0.46875,15,0,0,1,1,0,17,30,0,0,0,0,2,0,2,0,2,8,0,2,0,17,30,0,0,0,0,2,0,2,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
