Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
22,1,23,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,48,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,2,1,1,0,4,0.0,0.0,0,0,0,5,0.0,0,2,2,0,0,1,20,25,2,3,2,3,4,0,4,0,4,5,0,4,0,20,25,2,3,2,3,4,0,4,0,4,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,80,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,3,4,0,0,1,2,0.5,0.214286,3,3,1,1,0.06,3,1,1,0,0,1,11,13,0,0,0,0,1,0,1,0,5,4,0,1,0,47,55,0,0,0,0,6,0,3,0,10,19,0,3,0,0,3,18,3,2,0,3,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
109,1,464,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,62,81,96,256,60,110,0.0208333,0.0322581,10,7,1,47,0.0322581,10,1,1,0,0,1,300,356,18,37,18,37,50,1,47,0,50,119,1,47,0,300,356,18,37,18,37,50,1,47,0,50,119,1,47,0,0,2,123,3,20,0,2,0,0,0,0,0,0,0,1,4,0,19,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,6,1
23,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,3,1,1,2,4,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,20,24,3,0,3,0,2,0,2,0,2,8,0,2,0,20,24,3,0,3,0,2,0,2,0,2,8,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,258,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,42,34,4,4,39,78,0.0,0.0,0,0,0,38,0.0,0,1,1,0,0,1,163,203,1,31,1,31,39,0,37,0,39,43,0,37,0,163,203,1,31,1,31,39,0,37,0,39,43,0,37,0,0,0,91,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
39,1,106,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,15,12,2,3,13,22,0.0,0.0,0,0,0,8,0.0,0,1,1,0,0,1,57,68,4,1,4,1,9,0,7,1,9,26,0,7,1,57,68,4,1,4,1,9,0,7,1,9,26,0,7,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,48,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.2,4,3,1,1,0.2,4,0,0,0,0,0,16,18,0,0,0,0,1,0,1,1,1,7,0,1,1,16,18,0,0,0,0,1,0,1,1,1,7,0,1,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,131,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,12,1,0,20,22,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,56,80,2,0,2,0,2,0,1,0,2,43,0,1,0,75,105,4,1,4,1,7,0,6,1,12,49,0,11,1,0,1,26,1,15,0,0,2,0,0,0,1,0,0,0,2,0,7,23,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
69,1,582,2,0.07226110000000001,1,4,2,0.0661479,0.07936510000000001,34,30,16,2,2,20,29,0,0,56,72,0.235294,0.0494297,13,12,4,13,0.0332481,13,1,1,0,0,1,250,355,2,1,0,0,16,0,16,0,49,188,0,45,0,378,514,9,9,2,2,47,1,45,0,106,230,1,98,4,0,1,190,30,49,0,1,0,0,36,0,5,0,0,1,4,0,14,133,1,0,0,1,0,34,0,3,0,0,0,0,0,0,2,0,0,11,0,8,6,11,0,0,0
39,1,339,2,0.71712,9,82,28,0.6179399999999999,0.62069,186,144,4,2,2,27,17,0,0,32,39,0.0,0.013698599999999998,3,0,0,8,0.012766,3,1,1,0,0,1,216,281,2,1,0,0,7,0,7,0,40,178,0,36,0,232,301,3,1,1,0,11,0,10,0,44,180,0,39,0,0,0,80,15,58,0,5,10,0,43,0,2,0,0,0,7,0,2,28,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0
30,1,88,2,0.955882,1,3,3,0.8644069999999999,0.913043,51,42,3,0,0,3,2,0,0,4,7,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,46,59,0,0,0,0,3,0,3,0,3,33,0,3,0,46,59,0,0,0,0,3,0,3,0,3,33,0,3,0,0,0,36,0,12,0,0,0,0,26,0,1,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
43,1,482,2,0.182755,3,19,5,0.156818,0.162393,69,57,2,1,1,59,12,0,0,27,50,0.0,0.050561800000000004,18,0,0,24,0.0487805,18,0,0,0,0,0,338,427,11,0,11,0,23,0,23,0,23,287,0,23,0,351,440,11,0,11,0,26,0,26,0,26,293,0,26,0,0,1,106,16,70,0,0,0,0,35,0,1,0,0,0,1,0,25,64,0,0,2,0,0,37,0,2,0,0,0,0,0,0,5,0,0,5,0,0,15,1,0,0,0
40,1,96,2,0.420601,1,2,2,0.350877,0.37735799999999997,20,20,2,0,0,3,8,0,0,12,15,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,42,46,2,1,0,0,3,0,3,0,36,25,0,32,0,53,57,2,1,0,0,6,0,6,0,44,28,0,40,0,0,0,62,4,4,0,0,0,0,37,0,1,0,0,0,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
39,1,172,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,8,12,0,0,19,24,0.0,0.0,0,0,0,5,0.0,0,1,1,0,0,1,73,101,2,1,0,0,5,0,4,0,38,49,0,33,0,102,134,2,1,0,0,12,0,11,0,45,56,0,40,0,0,0,43,3,14,0,0,0,0,0,0,3,0,0,0,1,0,1,39,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
15,1,27,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,6,0,0,7,8,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33,1,142,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,9,8,2,2,9,17,0.0,0.07017539999999999,4,0,0,8,0.047619,4,1,1,0,0,1,53,79,4,2,2,1,8,0,7,0,41,20,0,36,0,80,110,5,2,3,1,13,0,12,0,46,32,0,41,0,0,1,40,5,22,0,0,0,0,0,0,2,0,0,0,0,0,2,38,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0
31,1,153,2,0.187316,2,4,2,0.203252,0.219298,25,25,1,7,3,10,5,2,0,2,3,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,0,61,67,6,0,6,0,1,6,1,0,1,34,6,1,0,114,123,9,1,9,1,6,9,6,0,6,64,9,6,0,0,0,69,8,54,0,1,0,0,33,0,0,0,2,0,0,0,26,24,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,0,10,1,0,0,5,0,0,0
23,1,37,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,5,13,0,7,10,0.0,0.0,0,0,0,1,0.0,0,2,3,13,19,1,12,15,5,8,0,0,3,0,0,0,21,5,0,15,5,12,15,5,8,0,0,3,0,0,0,21,5,0,15,5,0,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,1,30,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,7,3,1,3,0.0,0.0,0,0,0,3,0.0,0,1,1,0,0,1,8,10,0,0,0,0,2,0,2,0,6,2,0,6,0,8,10,0,0,0,0,2,0,2,0,6,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,204,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,34,21,6,5,41,60,0.0,0.0,0,0,0,14,0.0,0,3,4,0,0,1,142,166,9,8,4,4,19,0,13,2,34,77,0,24,7,142,166,9,8,4,4,19,0,13,2,34,77,0,24,7,0,0,43,1,4,0,0,0,0,0,0,0,0,0,0,2,0,3,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1
