wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,ndpv,max(cc),avg(cc),bugs,label
5,5,0,12,26,4,1,11,4,0.9166667,143,0,0,0.94,0.6666667,2,4,27,0,0,0,0,1,0.6,0,0
40,1,0,13,42,0,12,1,40,0.025641026,277,1,1,0,0.5,0,0,5.9,0,0,0,0,1,0.975,0,0
4,2,0,8,14,6,1,7,1,2,43,0,0,0.5714286,0.55,1,2,9.75,0,0,0,0,1,0.75,1,1
3,5,2,16,20,1,2,14,2,0.75,75,0,0,0.9791667,0.6666667,0,0,23.333334,0,0,0,0,1,0.33333334,0,0
3,1,0,12,11,1,0,12,2,0.8333333,46,1,0,0,0.6666667,0,0,13.333333,0,0,0,0,2,0.6666667,0,0
16,1,0,44,40,118,26,18,14,0.9777778,146,0.33333334,0,0,0.16190477,0,0,7.9375,0,0,0,0,4,1.0625,0,0
2,3,0,30,25,1,0,30,2,1,136,0,0,0.85714287,0.625,1,1,65.5,0,0,0,0,1,0.5,0,0
9,3,0,20,66,20,1,19,3,0.8020833,549,0.9166667,0,0.85106385,0.25,3,5,58.666668,0,0,0,0,12,3.7777777,0,0
4,5,0,13,21,4,1,12,3,1,86,0,0,0.9285714,0.5555556,2,2,19.75,0,0,0,0,1,0.5,0,0
6,5,0,23,23,9,0,23,2,0.95,97,0,0,0.8333333,0.6,3,4,14.5,0,0,0,0,1,0.6666667,0,0
2,4,0,13,12,1,0,13,2,1,83,0,0,0.9722222,0.6666667,2,2,39,0,0,0,0,1,0.5,0,0
2,3,0,14,16,1,0,14,2,2,48,0,0,0.85714287,0.625,1,1,23,0,0,0,0,1,0.5,0,0
5,5,0,10,14,8,0,10,2,1,46,0,0,0.875,0.5,2,3,7.6,0,0,0,0,1,0.6,0,0
2,3,0,11,19,1,0,11,2,2,78,0,0,0.85714287,0.625,1,1,38,0,0,0,0,4,2,0,0
3,4,0,14,50,3,0,14,2,1,265,0,0,0.94736844,0.6666667,1,1,86.666664,0,0,0,0,6,3.6666667,0,0
6,5,0,21,24,9,0,21,2,0.95,130,0,0,0.8333333,0.6,3,4,20,0,0,0,0,1,0.6666667,0,0
1,1,0,0,5,0,0,0,0,2,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3,5,0,5,8,3,3,2,2,1.1666666,29,0,0,0.9655172,1,3,3,7.6666665,0,0,0,0,1,0.33333334,0,0
3,3,0,9,38,1,0,9,2,0.9,196,0.2,0,0.93333334,0.75,0,0,62.666668,0,0,0,0,6,2,1,1
5,4,0,17,28,8,0,17,2,1,112,0,0,0.8636364,0.5,2,3,20.8,0,0,0,0,1,0.6,0,0
1,1,0,1,5,0,0,1,0,2,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,4,0,20,20,1,0,20,2,1,89,0,0,0.9285714,0.625,1,1,43,0,0,0,0,1,0.5,0,0
2,4,0,19,22,1,0,19,2,1.25,111,0,0,0.9285714,0.625,1,1,52.5,0,0,0,0,1,0.5,0,0
2,4,0,14,16,1,0,14,2,1,61,0,0,0.9285714,0.625,1,1,29,0,0,0,0,1,0.5,0,0
2,3,0,9,7,1,0,9,2,2,14,0,0,0.85714287,0.625,1,1,6,0,0,0,0,1,0.5,0,0
4,5,0,1,9,6,0,1,4,1,45,0,0,0.8695652,1,1,1,9.75,0,0,0,0,2,1.25,0,0
2,1,0,13,8,1,7,6,2,2,17,0,0,0,0.625,0,0,7.5,0,0,0,0,1,0.5,0,0
2,5,0,22,38,1,0,22,2,1,282,0,0,0.9375,0.6,1,1,139.5,0,0,0,0,1,0.5,0,0
6,6,0,17,30,3,1,16,5,0.8666667,132,0,0,0.8787879,0.55,3,4,20.5,0,0,0,0,1,0.6666667,0,0
6,4,0,21,29,9,0,21,2,0.95,136,0,0,0.82608694,0.6,2,4,21,0,0,0,0,1,0.6666667,0,0
2,3,0,16,16,1,0,16,2,1,62,0,0,0.85714287,0.625,1,1,29.5,0,0,0,0,1,0.5,0,0
5,1,0,22,22,8,17,5,3,0.875,66,0.5,0,0,0.25,0,0,11.8,0,0,0,0,1,0.6,1,1
6,1,0,4,10,5,1,3,6,0.8,74,1,0,0,0.5833333,0,0,10.5,0,0,0,0,1,0.8333333,0,0
2,4,2,3,6,1,2,1,1,1,22,0,0,0.9583333,1,1,1,9.5,0,0,0,0,2,1,0,0
3,4,1,17,31,1,1,16,1,1.0625,194,0.125,0,0.9787234,0.75,1,1,61,0,0,0,0,11,3.6666667,0,0
3,4,0,17,30,3,0,17,2,1,158,0.33333334,0,0.9285714,0.625,1,1,50.666668,0,0,0,0,1,0.33333334,0,0
7,5,0,15,22,9,0,15,2,0.8888889,92,0,0,0.8076923,0.6666667,2,4,11.714286,0,0,0,0,1,0.71428573,0,0
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
2,3,0,6,5,1,0,6,2,2,17,0,0,0.85714287,0.625,1,1,7.5,0,0,0,0,1,0.5,0,0
11,1,0,4,13,0,3,1,11,0.1,74,1,1,0,0.5,0,0,5.6363635,0,0,0,0,1,0.90909094,0,0
1,1,0,0,5,0,0,0,0,2,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
5,5,0,16,23,8,0,16,2,1,90,0,0,0.8695652,0.5,3,3,16.4,0,0,0,0,1,0.6,0,0
2,4,0,11,8,1,0,11,2,2,29,0,0,0.8888889,0.6,1,1,13.5,0,0,0,0,1,0.5,0,0
2,3,0,17,16,1,0,17,2,2,78,0,0,0.85714287,0.625,1,1,38,0,0,0,0,8,4,0,0
7,5,0,29,87,1,4,25,6,0.875,516,0,0,0.8684211,0.7777778,2,4,72.14286,0,0,0,0,1,0.71428573,0,0
8,2,0,4,27,0,1,4,7,0.5714286,220,0,1,0.8636364,0.39583334,1,8,26.375,0,0,0,0,1,0.75,0,0
2,4,0,13,12,1,0,13,2,1,41,0,0,0.9285714,0.625,1,1,19,0,0,0,0,1,0.5,0,0
2,3,0,10,10,1,0,10,2,2,29,0,0,0.85714287,0.625,1,1,13.5,0,0,0,0,1,0.5,0,0
7,4,0,23,32,15,0,23,3,0.9583333,125,0,0,0.7916667,0.6111111,2,4,16.285715,0,0,0,0,2,0.85714287,0,0
2,3,0,14,12,1,0,14,2,2,34,0,0,0.85714287,0.625,1,1,16,0,0,0,0,1,0.5,0,0
2,1,0,11,8,1,5,6,2,2,17,0,0,0,0.625,0,0,7.5,0,0,0,0,1,0.5,0,0
2,4,0,8,6,1,0,8,2,2,15,0,0,0.8888889,0.6,1,1,6.5,0,0,0,0,1,0.5,0,0
15,1,0,105,102,49,82,23,13,1.0294118,1549,0.11764706,0,0,0.20634921,0,0,101.13333,0,0,0,0,22,7.2,0,0
7,8,0,15,23,15,0,15,2,0.9444444,121,0,0,0.8611111,0.5555556,5,7,15.857142,0,0,0,0,1,0.71428573,0,0
2,5,0,33,32,1,0,33,2,1,143,0,0,0.9375,0.6,1,1,70,0,0,0,0,1,0.5,1,1
2,3,0,8,8,1,0,8,2,2,25,0,0,0.85714287,0.625,1,1,11.5,0,0,0,0,1,0.5,0,0
2,4,0,28,26,1,0,28,2,1,181,0,0,0.9285714,0.625,1,1,86.5,0,0,0,0,1,0.5,0,0
6,5,0,19,27,13,0,19,3,1,156,0,0,0.8333333,0.36,3,4,24,0,0,0,0,4,1.1666666,0,0
2,4,0,13,19,1,0,13,2,1,68,0,0,0.9722222,0.6666667,3,3,32.5,0,0,0,0,3,1.5,0,0
2,4,0,10,8,1,0,10,2,2,19,0,0,0.9285714,0.625,1,1,8.5,0,0,0,0,1,0.5,0,0
9,4,0,27,39,24,0,27,4,0.9583333,218,0,0,0.7307692,0.425,2,4,22.555555,0,0,0,0,4,1.1111112,0,0
11,4,0,46,97,47,1,46,5,1.0222223,1083,0.11111111,0,0.8301887,0.3,1,10,96.63636,0,0,0,0,14,3.4545455,0,0
4,5,0,16,24,4,1,15,3,1,91,0,0,0.9259259,0.5555556,2,2,21,0,0,0,0,1,0.5,0,0
4,3,0,17,50,2,0,17,2,0.8888889,376,0.16666667,0,0.875,0.8333333,1,1,91.5,0,0,0,0,7,2,1,1
2,1,0,19,20,0,7,12,2,0,131,1,3,0,0.5833333,0,0,62.5,0,0,0,0,1,0.5,0,0
5,5,0,10,14,8,0,10,2,1,46,0,0,0.8695652,0.5,3,3,7.6,0,0,0,0,1,0.6,0,0
2,2,0,11,9,1,0,11,2,2,29,0,0,0.8,0.6666667,1,1,13.5,0,0,0,0,1,0.5,0,0
2,3,0,2,6,1,1,1,1,1,23,0,0,0.9714286,1,2,2,10,0,0,0,0,1,0.5,0,0
7,5,0,20,30,15,0,20,2,0.9444444,144,0,0,0.8076923,0.6666667,2,4,19.142857,0,0,0,0,1,0.71428573,0,0
2,3,0,10,12,1,0,10,2,1,60,0,0,0.85714287,0.625,1,1,28,0,0,0,0,1,0.5,0,0
7,5,0,14,24,15,0,14,2,0.9444444,87,0,0,0.8076923,0.5555556,2,4,11,0,0,0,0,1,0.71428573,0,0
9,5,2,32,80,30,2,30,5,0.91071427,442,0.14285715,0,0.8292683,0.23863636,3,6,47.333332,0,0,0,0,8,2.3333333,0,0
2,4,0,17,17,1,0,17,2,1,83,0,0,0.9285714,0.625,2,2,39.5,0,0,0,0,1,0.5,0,0
5,4,0,12,18,4,1,11,3,0.5,67,1,0,0.9111111,0.4,3,6,12.2,0,0,0,0,1,0.8,0,0
0,1,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
