CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,loc,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,bugs,label
0,3,30,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,4,0,0,1,1,2,1,1,4,7,1,3,2,5,1,3,0,1,1,100,3,0,0,1,2,2,2,2,2,2,1,1,1,3,0.75,0,0,0
0,1,34,1,1,1,0,1,1,6,0,5,1,1,25,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5,4,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,31,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,3,3,1,2,0,1,1,0,0,4,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
0,1,38,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,15,0,0,1,0,0,3,3,11,16,0,1,6,11,1,10,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,33,1,1,1,0,1,1,1,0,0,1,1,16,1,1,1,13,0,0,1,0,0,1,1,9,13,0,1.23,4,9,1,8,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,37,1,1,1,0,1,1,1,0,0,1,1,19,1,1,1,13,0,0,1,0,0,1,1,9,14,0,1.36,4,9,1,8,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,1,47,1,7,1,0,7,1,1,0,0,1,7,19,1,7,7,18,0,0,1,0,0,7,7,10,18,0,1.06,10,10,1,9,0,7,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,140,1,33,1,0,33,1,1,0,0,1,33,31,1,33,33,72,0,0,1,0,0,33,33,39,72,0,0.43,37,39,1,38,0,33,1,0,2,1,2,1,0,0,0,1,0.636363636,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,44,1,7,1,0,7,1,1,0,0,1,7,16,1,7,7,18,0,0,1,0,0,7,7,11,18,0,0.89,10,11,1,10,0,7,1,0,1,1,2,1,0,0,0,1,0.714285714,0,1,1,1,0,0,0,0,0
0,1,28,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,7,0,0,1,0,0,2,2,5,7,0,2.29,5,5,1,4,0,2,1,0,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,29,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,8,0,0,1,0,0,2,2,6,8,0,2,5,6,1,5,0,2,1,0,0,2,2,0,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,29,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,8,0,0,1,0,0,2,2,6,8,0,2,5,6,1,5,0,2,1,0,3,1,2,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,34,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,11,0,0,1,0,0,4,4,7,11,0,1.45,7,7,1,6,0,4,1,0,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,35,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,12,0,0,1,0,0,4,4,8,12,0,1.33,7,8,1,7,0,4,1,0,1,1,2,1,0,0,0,1,0.75,0,1,1,1,0,0,0,0,0
0,1,136,1,38,1,0,38,1,1,0,0,1,38,16,1,38,38,79,0,0,1,0,0,38,38,41,79,0,0.2,41,41,1,40,0,38,1,0,0,1,1,0,0,0,0,1,0.578947368,0,1,1,1,0,0,0,0,0
0,1,30,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,8,0,0,1,0,0,2,2,6,9,0,1.78,5,6,1,5,0,2,1,0,3,1,2,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,88,1,21,1,0,21,1,1,0,0,1,21,16,1,21,21,47,0,0,1,0,0,21,21,26,47,0,0.34,25,26,1,25,0,21,1,0,1,4,2,1,2,0.095238095,0,1,0.952380952,0,1,1,1,0,0,0,0,0
0,1,41,1,6,1,0,6,1,1,0,0,1,6,16,1,6,6,16,0,0,1,0,0,6,6,10,16,0,1,9,10,1,9,0,6,1,0,2,5,2,1,2,0.666666667,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,44,1,7,1,0,7,1,1,0,0,1,7,16,1,7,7,18,0,0,1,0,0,7,7,11,18,0,0.89,10,11,1,10,0,7,1,0,1,1,2,1,0,0,0,1,0.714285714,0,1,1,1,0,0,0,0,0
0,1,28,1,2,1,0,2,1,1,0,0,1,2,16,1,2,2,7,0,0,1,0,0,2,2,5,7,0,2.29,5,5,1,4,0,2,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,1,33,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,10,0,0,1,0,0,3,3,7,11,0,1.45,6,7,1,6,0,3,1,0,0,1,2,0,0,0,0,1,0.333333333,0,1,1,1,0,0,0,0,0
0,1,97,1,22,1,0,22,1,1,0,0,1,22,22,1,22,22,50,0,0,1,0,0,22,22,26,50,0,0.44,25,26,1,25,0,22,1,0,2,2,2,1,1,0.181818182,0,1,0.681818182,0,1,1,1,0,0,0,0,0
0,1,46,1,8,1,0,8,1,1,0,0,1,8,16,1,8,8,19,0,0,1,0,0,8,8,11,19,0,0.84,11,11,1,10,0,8,1,0,2,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,3,1,1,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,50,1,9,1,0,9,1,1,0,0,1,9,16,1,9,9,22,0,0,1,0,0,9,9,13,22,0,0.73,12,13,1,12,0,9,1,0,0,8,2,0,0,0,0,1,0.555555556,0,1,1,1,0,0,0,0,0
0,1,31,1,3,1,0,3,1,1,0,0,1,3,16,1,3,3,9,0,0,1,0,0,3,3,6,9,0,1.78,6,6,1,5,0,3,1,0,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,1,80,1,19,1,0,19,1,1,0,0,1,19,16,1,19,19,42,0,0,1,0,0,19,19,23,42,0,0.38,22,23,1,22,0,19,1,0,0,1,2,0,0,0,0,1,0.789473684,0,1,1,1,0,0,0,0,0
0,1,34,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,11,0,0,1,0,0,4,4,7,11,0,1.45,7,7,1,6,0,4,1,0,3,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,46,1,8,1,0,8,1,1,0,0,1,8,16,1,8,8,19,0,0,1,0,0,8,8,11,19,0,0.84,11,11,1,10,0,8,1,0,1,1,1,1,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
0,1,187,1,55,1,0,55,1,1,0,0,1,55,16,1,55,55,113,0,0,1,0,0,55,55,58,113,0,0.14,58,58,1,57,0,55,1,0,0,1,1,0,0,0,0,1,0.509090909,0,1,1,1,0,0,0,0,0
0,1,42,1,5,1,0,5,1,1,0,0,1,5,19,1,5,5,14,0,0,1,0,0,5,5,9,15,0,1.27,8,9,1,8,0,5,1,0,1,1,2,1,0,0,0,1,0.8,0,1,1,1,0,0,0,0,0
0,1,32,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.8,3,4,1,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,30,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,2,3,1,2,0,1,1,0,0,2,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
0,1,61,1,4,1,0,4,1,7,0,6,1,4,46,1,4,4,7,0,0,1,0,0,4,4,7,8,0,5.75,7,7,1,6,0,4,1,0,0,3,1,0,4,3,2,1,0.25,0,1,1,1,0,0,0,0,0
0,1,43,1,1,1,0,1,1,10,0,9,1,1,36,1,1,1,3,0,0,1,0,0,1,1,3,4,0,9,3,3,1,2,0,1,1,0,0,46,0,0,106,106,106,0,0,0,1,1,1,0,0,0,0,0
0,1,50,1,1,1,0,1,1,14,0,13,1,1,44,1,1,1,3,0,0,1,0,0,1,1,3,4,0,11,2,3,1,2,0,1,1,0,1,31,2,1,20,20,20,1,1,1,1,1,1,0,0,0,0,0
0,1,40,1,1,1,0,1,1,11,0,10,1,1,34,1,1,1,4,0,0,1,0,0,1,1,3,4,0,8.5,2,3,1,2,0,1,1,0,0,2,5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,10,0,0,0,0,0,0,0,7,11,0,1.91,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,64,1,3,1,0,3,1,11,0,10,1,3,52,1,3,3,6,0,0,1,0,0,3,3,6,7,0,7.43,5,6,1,5,0,3,1,0,2,1,0,1,0,0,0,1,0.666666667,0,1,1,1,0,0,0,0,0
0,1,64,1,4,1,0,4,1,7,0,6,1,4,51,1,4,4,6,0,0,1,0,0,4,4,6,7,0,7.29,6,6,1,5,0,4,1,0,1,1,2,1,1,0.25,0,1,1,1,1,1,1,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,10,0,0,0,0,0,0,0,7,11,0,1.91,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,172,4,0,1,0,27,3,14,0,4,3,9,60,1,9,25,29,0,8,4,9,60,25,9,29,98,51,0.61,14,80,4,54,0,9,3,38,3,0,5,1,23,8.888888889,2,8,5.222222222,3,4,2.888888889,1,4,1,0,0,0
0,3,185,2,0,1,0,15,1,9,0,6,1,13,105,1,13,15,24,0,2,2,13,23,15,13,26,62,22,1.69,18,48,2,30,0,13,1,61,3,59,9,1,16,4.769230769,0,5,3,1,2,1.153846154,1,1,0.2,0,0,0
0,1,31,1,1,1,0,1,1,6,0,5,1,1,24,1,1,1,3,0,0,1,0,0,1,1,3,4,0,6,3,3,1,2,0,1,1,0,0,6,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
10,10,420,7,2,1,1,73,2,11,20,0,2,41,51,12,41,69,123,0,5,11,29,166,69,46,114,310,94,0.16,59,208,7,136,0,21,2,100,1,3,9,2,19,4.731707317,0,11,3.682926829,0,10,2.073170732,1,4,0.814814815,0,0,0
0,3,85,2,0,1,0,10,1,4,0,0,1,9,25,1,9,10,22,3,2,2,6,15,10,9,21,43,12,0.58,17,33,2,24,0,9,1,55,1,12,3,2,4,1.888888889,1,4,2,1,2,1.111111111,1,1,0.272727273,0,0,0
1,4,236,2,0,1,0,23,1,8,21,4,1,22,118,1,22,23,43,0,0,2,21,43,23,22,43,93,25,1.27,25,68,2,44,0,1,1,0,1,0,3,1,14,4.136363636,0,4,2.909090909,1,2,1.045454545,1,1,0.111111111,0,0,0
0,3,491,2,0,1,0,51,1,8,0,4,1,45,242,1,45,51,82,2,2,2,43,74,51,45,78,198,62,1.22,51,140,2,87,0,45,1,93,1,1,19,2,413,24.42222222,0,5,2.355555556,1,2,1.133333333,1,1,0.156862745,0,0,0
1,4,557,3,0,1,0,63,1,6,0,2,1,59,203,2,61,62,135,0,4,3,60,121,63,61,123,286,86,0.71,68,209,2,147,0,61,1,100,3,0,29,1,61,2.62295082,0,8,3.245901639,1,3,1,0,1,0.046153846,0,0,0
0,4,102,3,0,1,0,13,1,4,0,0,1,10,28,1,10,13,28,3,0,3,7,20,13,10,25,60,17,0.47,14,42,3,28,0,10,1,0,3,0,12,1,4,1.6,0,14,3.3,1,3,1.3,1,2,0.583333333,0,3,1
0,4,434,5,0,1,0,64,1,5,0,1,1,56,112,1,56,63,95,3,12,6,53,106,63,56,92,258,98,0.43,64,190,5,126,0,56,1,96,2,2,15,1,38,3.428571429,0,10,2.428571429,1,6,1.142857143,1,3,0.206896552,0,3,1
0,1,78,1,7,1,0,7,1,5,0,4,1,7,52,1,7,7,15,0,0,1,0,0,7,7,15,16,0,3.25,10,15,1,14,0,7,1,0,1,1,4,1,3,1.285714286,0,1,0.428571429,0,1,1,1,0,0,0,3,1
1,7,170,8,0,1,1,25,2,10,3,2,2,11,51,1,11,24,34,1,3,9,9,48,24,11,32,100,40,0.51,19,72,8,46,0,8,2,75,2,0,9,1,20,4.727272727,1,12,3.727272727,1,22,3.454545455,1,3,1.153846154,0,6,1
0,4,80,3,0,1,0,10,1,5,0,0,1,7,25,1,7,10,20,0,2,3,7,15,10,7,21,44,13,0.57,11,34,3,22,0,7,1,57,1,5,6,2,8,3.714285714,1,2,1.571428571,1,3,1.428571429,1,2,0.777777778,0,3,1
1,7,1677,8,1,1,0,291,1,9,81,1,1,228,370,75,228,286,194,0,3,9,226,709,286,236,325,1130,351,0.33,177,676,8,392,0,147,1,33,3,2,11,2,41,1.815789474,0,13,2.061403509,1,20,1.337719298,1,3,0.238709677,0,0,0
0,3,722,1,0,1,0,67,1,9,1,6,1,67,433,1,67,67,80,2,1,1,65,69,67,67,76,216,68,2,73,144,1,76,0,66,1,7,4,0,3,1,13,2.746268657,1,3,2,1,1,1,1,0,0,0,0,0
0,3,784,3,0,1,0,71,1,9,0,5,1,67,415,1,67,71,110,2,3,3,65,124,71,67,110,294,110,1.41,75,220,3,148,0,67,1,90,1,1,27,1,197,10.23880597,0,7,3.119402985,0,3,1.059701493,1,2,0.114285714,0,0,0
0,3,99,2,0,1,0,15,1,3,0,0,1,14,21,1,14,15,27,0,2,2,14,22,15,14,27,60,18,0.35,18,45,2,30,0,14,1,53,2,0,5,1,5,2.857142857,1,6,1.928571429,1,1,1,1,0,0,0,3,1
0,3,40,1,0,1,0,2,1,3,0,0,1,2,25,1,2,2,6,0,0,1,2,2,2,2,6,11,2,2.27,4,8,1,5,0,2,1,0,2,0,2,1,1,0.5,0,1,1,1,1,1,1,0,0,0,3,1
17,7,1620,10,7,1,1,269,1,10,0,2,1,175,418,26,177,260,154,2,32,10,151,620,260,196,276,996,373,0.42,206,649,10,379,0,177,2,100,3,19,14,2,93,4.254237288,0,9,2.084745763,0,24,1.627118644,0,3,0.426470588,0,6,1
1,8,464,4,0,1,0,107,1,10,21,1,1,58,92,19,58,85,42,22,0,7,35,193,85,80,80,304,120,0.3,68,200,4,112,0,37,2,0,1,0,5,2,14,3.068965517,0,5,1.965517241,1,4,1.465517241,1,2,0.435897436,0,0,0
1,6,257,1,0,1,0,40,1,7,13,1,1,40,64,14,40,40,28,0,0,1,39,101,40,40,53,163,42,0.39,30,95,1,54,0,27,1,0,1,0,4,2,3,1.6,0,4,1.525,0,1,1,1,0,0,0,0,0
0,3,87,1,0,1,0,5,1,9,0,5,1,5,50,1,5,5,14,0,2,1,5,8,5,5,13,28,8,1.79,9,21,1,15,0,5,1,50,1,0,4,1,10,3.4,1,3,2.2,1,1,1,1,0,0,0,0,0
0,5,373,4,0,1,0,45,2,9,0,4,2,29,150,1,29,45,63,5,3,4,24,96,45,29,61,189,82,0.79,34,143,4,98,0,29,2,95,2,3488,12,2,313,32.65517241,0,8,4.586206897,0,5,1.517241379,1,2,0.548387097,0,0,0
