Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
14,1,43,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,1,1,8,9,0.5,0.407407,11,3,1,1,0.407407,11,0,0,0,0,0,16,30,0,0,0,0,1,0,1,0,1,9,0,1,0,16,30,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,32,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,2,1,1,2,3,0.5,0.6190479999999999,13,5,1,1,0.6190479999999999,13,0,0,0,0,0,8,20,0,0,0,0,1,0,1,0,1,4,0,1,0,8,20,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,2,5,1,1,4,5,0.5,0.363636,8,3,1,1,0.363636,8,0,0,0,0,0,14,26,0,0,0,0,1,0,1,0,1,9,0,1,0,14,26,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,66,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,5,1,1,13,15,0.333333,0.340909,15,5,1,2,0.340909,15,0,0,0,0,0,29,50,0,0,0,0,2,0,2,0,2,16,0,2,0,29,50,0,0,0,0,2,0,2,0,2,16,0,2,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
15,1,55,2,0.714286,1,3,1,0.390244,0.578947,16,11,1,2,2,3,3,0,0,8,9,0.5,0.441176,15,6,1,1,0.441176,15,0,0,0,0,0,19,41,0,0,0,0,1,0,1,0,1,14,0,1,0,19,41,0,0,0,0,1,0,1,0,1,14,0,1,0,0,0,13,0,1,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,69,2,0.542636,1,3,1,0.307692,0.37931,16,11,1,2,2,3,6,0,0,15,16,0.5,0.42,21,11,1,1,0.42,21,0,0,0,0,0,29,52,0,0,0,0,1,0,1,0,1,15,0,1,0,29,52,0,0,0,0,1,0,1,0,1,15,0,1,0,0,0,14,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,52,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,5,1,1,10,11,0.5,0.564103,22,6,1,1,0.564103,22,0,0,0,0,0,17,38,0,0,0,0,1,0,1,0,1,8,0,1,0,17,38,0,0,0,0,1,0,1,0,1,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,129,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,6,1,1,10,11,0.5,0.241379,7,3,1,1,0.29885100000000003,26,0,0,0,0,0,22,66,0,0,0,0,1,0,1,0,1,17,0,1,0,61,117,19,2,2,2,8,0,8,0,8,36,17,8,0,0,0,27,2,15,0,0,8,0,0,0,1,0,0,4,0,0,3,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
16,1,56,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,4,0,0,5,6,0.5,0.5,11,7,1,1,0.428571,18,0,0,0,0,0,11,19,0,0,0,0,1,0,1,0,1,3,0,1,0,24,41,3,1,1,0,3,0,1,0,76,8,0,44,0,0,0,4,1,5,0,0,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59,1,131,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,9,4,1,1,9,17,0.0,0.0,0,0,0,9,0.0,0,2,2,0,0,1,52,64,7,2,1,0,8,0,8,0,31,20,5,29,0,60,73,9,2,3,0,9,0,9,0,32,22,5,30,0,0,0,26,1,5,0,0,1,0,0,0,0,0,0,3,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
